 0:27 1:23 2:42 3:87 4:5 #3396
 0:37 1:17 2:53 3:94 4:2 #3402
 0:28 1:13 2:38 3:76 4:0 #3408
 0:26 1:16 2:55 3:102 4:0 #3414
 0:20 1:8 2:26 3:70 4:2 #3420
 0:29 1:7 2:29 3:61 4:3 #3426
 0:46 1:19 2:29 3:42 4:6 #3432
 0:24 1:42 2:38 3:56 4:0 #3438
 0:17 1:20 2:42 3:82 4:3 #3444
 0:12 1:6 2:29 3:57 4:3 #3450
 0:16 1:9 2:29 3:72 4:1 #3456
 0:38 1:28 2:65 3:103 4:2 #3462
 0:39 1:14 2:39 3:72 4:2 #3468
 0:24 1:13 2:41 3:83 4:1 #3474
 0:17 1:10 2:27 3:78 4:3 #3480
 0:19 1:6 2:40 3:88 4:0 #3486
 0:14 1:4 2:26 3:68 4:0 #3492
 0:14 1:5 2:21 3:53 4:0 #3498
 0:28 1:7 2:22 3:71 4:4 #3504
 0:20 1:10 2:9 3:27 4:7 #3510
 0:28 1:12 2:8 3:56 4:5 #3516
 0:32 1:22 2:17 3:5 4:0 #3522
 0:45 1:14 2:17 3:4 4:1 #3528
 0:56 1:3 2:11 3:0 4:0 #3534
 0:155 1:41 2:13 3:0 4:0 #3540
 0:49 1:27 2:38 3:6 4:0 #3546
 0:8 1:27 2:68 3:63 4:0 #3552
 0:8 1:10 2:36 3:66 4:0 #3558
 0:13 1:16 2:41 3:102 4:0 #3564
 0:3 1:6 2:34 3:84 4:0 #3570
 0:9 1:12 2:13 3:56 4:0 #3576
 0:7 1:13 2:15 3:42 4:0 #3582
 0:3 1:12 2:16 3:43 4:0 #3588
 0:5 1:3 2:27 3:51 4:0 #3594
 0:8 1:13 2:20 3:47 4:0 #3600
 0:15 1:7 2:22 3:42 4:0 #3606
 0:8 1:5 2:22 3:51 4:0 #3612
 0:16 1:6 2:18 3:47 4:0 #3618
 0:3 1:7 2:23 3:76 4:0 #3624
 0:0 1:1 2:28 3:74 4:0 #3630
 0:0 1:2 2:23 3:78 4:0 #3636
 0:5 1:12 2:17 3:70 4:0 #3642
 0:9 1:4 2:7 3:50 4:0 #3648
 0:0 1:0 2:0 3:0 4:6 #3654
 0:0 1:0 2:0 3:0 4:0 #3660
 0:0 1:0 2:0 3:0 4:3 #3666
 0:0 1:0 2:0 3:0 4:0 #3672
 0:0 1:0 2:0 3:0 4:0 #3678
 0:0 1:0 2:0 3:0 4:2 #3684
 0:0 1:0 2:0 3:0 4:4 #3690
 0:0 1:0 2:0 3:0 4:0 #3696
 0:0 1:0 2:0 3:1 4:0 #3702
 0:0 1:0 2:0 3:0 4:6 #3708
 0:0 1:0 2:0 3:0 4:0 #3714
 0:0 1:0 2:0 3:0 4:0 #3720
 0:2 1:0 2:0 3:2 4:0 #3726
 0:0 1:0 2:2 3:1 4:0 #3732
 0:1 1:0 2:0 3:0 4:0 #3738
 0:0 1:0 2:0 3:0 4:0 #3744
 0:1 1:0 2:0 3:1 4:0 #3750
 0:0 1:0 2:0 3:0 4:0 #3756
 0:0 1:0 2:0 3:0 4:0 #3762
 0:0 1:0 2:0 3:0 4:0 #3768
 0:0 1:0 2:0 3:0 4:0 #3774
 0:0 1:0 2:0 3:0 4:0 #3780
 0:0 1:0 2:0 3:0 4:0 #3786
 0:0 1:0 2:0 3:0 4:0 #3792
 0:33 1:0 2:0 3:0 4:0 #3798
 0:13 1:0 2:0 3:0 4:0 #3804
 0:12 1:1 2:0 3:0 4:0 #3810
 0:3 1:0 2:0 3:1 4:0 #3816
 0:8 1:0 2:2 3:0 4:0 #3822
 0:18 1:0 2:2 3:0 4:0 #3828
 0:16 1:0 2:1 3:0 4:0 #3834
 0:16 1:0 2:0 3:0 4:0 #3840
 0:3 1:0 2:0 3:0 4:0 #3846
 0:0 1:0 2:0 3:0 4:0 #3852
 0:1 1:0 2:0 3:0 4:0 #3858
 0:4 1:0 2:0 3:0 4:0 #3864
 0:2 1:0 2:0 3:0 4:0 #3870
 0:0 1:0 2:0 3:0 4:0 #3876
 0:2 1:0 2:1 3:1 4:0 #3882
 0:1 1:1 2:0 3:5 4:1 #3888
 0:1 1:0 2:0 3:0 4:0 #3894
 0:0 1:0 2:0 3:0 4:0 #3900
 0:0 1:0 2:0 3:2 4:0 #3906
 0:0 1:0 2:0 3:0 4:1 #3912
 0:1 1:0 2:0 3:0 4:0 #3918
 0:0 1:0 2:0 3:0 4:0 #3924
 0:1 1:0 2:0 3:0 4:0 #3930
 0:2 1:0 2:0 3:0 4:0 #3936
 0:2 1:0 2:0 3:0 4:0 #3942
 0:5 1:0 2:0 3:0 4:0 #3948
 0:4 1:0 2:0 3:0 4:0 #3954
 0:9 1:0 2:2 3:0 4:0 #3960
 0:2 1:0 2:0 3:0 4:0 #3966
 0:11 1:0 2:0 3:0 4:0 #3972
 0:1 1:6 2:0 3:0 4:0 #3978
 0:1 1:0 2:0 3:0 4:0 #3984
 0:1 1:0 2:0 3:0 4:0 #3990
 0:0 1:0 2:0 3:0 4:0 #3996
 0:0 1:0 2:0 3:0 4:0 #4002
 0:20 1:3 2:6 3:0 4:1 #4008
 0:0 1:0 2:0 3:0 4:0 #4014
 0:0 1:0 2:0 3:0 4:0 #4020
 0:1 1:0 2:0 3:0 4:0 #4026
 0:0 1:0 2:0 3:0 4:0 #4032
 0:0 1:0 2:0 3:0 4:0 #4038
 0:0 1:0 2:0 3:0 4:0 #4044
 0:0 1:0 2:0 3:0 4:0 #4050
 0:0 1:0 2:0 3:0 4:0 #4056
 0:0 1:0 2:0 3:0 4:0 #4062
 0:1 1:0 2:0 3:0 4:0 #4068
 0:0 1:0 2:0 3:0 4:0 #4074
 0:0 1:0 2:0 3:0 4:0 #4080
 0:0 1:0 2:0 3:0 4:0 #4086
 0:0 1:0 2:0 3:0 4:0 #4092
 0:0 1:0 2:0 3:0 4:0 #4098
 0:0 1:0 2:0 3:0 4:0 #4104
 0:1 1:0 2:0 3:0 4:0 #4110
 0:1 1:0 2:0 3:0 4:0 #4116
 0:0 1:0 2:0 3:0 4:0 #4122
 0:0 1:0 2:0 3:0 4:0 #4128
 0:2 1:0 2:0 3:0 4:0 #4134
 0:0 1:0 2:0 3:0 4:0 #4140
 0:3 1:0 2:0 3:0 4:0 #4146
 0:2 1:0 2:0 3:0 4:0 #4152
 0:0 1:0 2:0 3:0 4:0 #4158
 0:1 1:0 2:0 3:0 4:0 #4164
 0:0 1:0 2:0 3:0 4:0 #4170
 0:0 1:0 2:0 3:0 4:0 #4176
 0:1 1:0 2:0 3:0 4:0 #4182
 0:0 1:0 2:0 3:0 4:0 #4188
 0:1 1:0 2:0 3:0 4:0 #4194
 0:1 1:0 2:0 3:0 4:0 #4200
 0:1 1:0 2:0 3:0 4:0 #4206
 0:2 1:0 2:0 3:0 4:0 #4212
 0:2 1:0 2:0 3:0 4:0 #4218
 0:0 1:0 2:0 3:0 4:0 #4224
 0:1 1:0 2:0 3:0 4:0 #4230
 0:0 1:0 2:0 3:0 4:0 #4236
 0:1 1:0 2:0 3:0 4:0 #4242
 0:2 1:0 2:0 3:0 4:0 #4248
 0:4 1:0 2:0 3:0 4:0 #4254
 0:3 1:0 2:0 3:0 4:0 #4260
 0:1 1:0 2:0 3:0 4:0 #4266
 0:1 1:0 2:0 3:0 4:0 #4272
 0:0 1:0 2:0 3:0 4:0 #4278
 0:1 1:0 2:0 3:0 4:0 #4284
 0:0 1:0 2:0 3:0 4:0 #4290
 0:0 1:0 2:0 3:0 4:0 #4296
 0:0 1:0 2:0 3:0 4:0 #4302
 0:0 1:0 2:0 3:0 4:0 #4308
 0:1 1:0 2:0 3:0 4:0 #4314
 0:3 1:0 2:0 3:0 4:0 #4320
 0:0 1:0 2:0 3:1 4:0 #4326
