 1:203.324 2:191.964 3:189.61 4:203.324 5:252.025 6:252.251 #4116
 1:214.646 2:210.87 3:210.804 4:214.646 5:250.044 6:250.135 #4122
 1:210.383 2:209.571 3:210.804 4:210.383 5:249.085 6:248.964 #4128
 1:215.15 2:215.855 3:218.61 4:215.15 5:224.152 6:218.65 #4134
 1:231.406 2:235.211 3:239.511 4:231.406 5:223.789 6:225.006 #4140
 1:214.099 2:233.502 3:240.485 4:214.099 5:229.992 6:238.152 #4146
 1:200.514 2:242.338 3:249.558 4:200.514 5:240.769 6:246.305 #4152
 1:191.71 2:239.212 3:248.327 4:191.71 5:245.799 6:249.192 #4158
 1:178.56 2:224.077 3:232.891 4:178.56 5:226.456 6:231.277 #4164
 1:181.034 2:217.253 3:225.021 4:181.034 5:224.75 6:229.36 #4170
 1:202.825 2:229.649 3:234.11 4:202.825 5:240.034 6:242.646 #4176
 1:225.579 2:246.35 3:249.364 4:225.579 5:240.001 6:243.023 #4182
 1:226.333 2:243.302 3:246.143 4:226.333 5:243.922 6:245.267 #4188
 1:221.687 2:229.973 3:233.108 4:221.687 5:228.583 6:230.24 #4194
 1:238.878 2:239.634 3:243.006 4:238.878 5:218.497 6:220.713 #4200
 1:240.234 2:240.722 3:243.159 4:240.234 5:224.956 6:227.284 #4206
 1:237.162 2:241.601 3:244.34 4:237.162 5:232.912 6:235.328 #4212
 1:226.351 2:225.439 3:230.728 4:226.351 5:236.966 6:239.495 #4218
 1:232.794 2:227.011 3:236.484 4:232.794 5:224.025 6:231.684 #4224
 1:226.756 2:217.907 3:230.178 4:226.756 5:220.885 6:239.965 #4230
 1:232.811 2:223.488 3:228.049 4:232.811 5:251.078 6:251.656 #4236
 1:233.13 2:223.229 3:224.858 4:233.13 5:252.773 6:252.901 #4242
 1:227.632 2:220.494 3:222.477 4:227.632 5:246.441 6:246.85 #4248
 1:231.174 2:228.973 3:228.983 4:231.174 5:236.758 6:237.777 #4254
 1:239.609 2:237.791 3:237.813 4:239.609 5:239.893 6:240.794 #4260
 1:245.297 2:240.434 3:239.128 4:245.297 5:233.024 6:229.927 #4266
 1:242.702 2:237.389 3:237.762 4:242.702 5:235.84 6:235.274 #4272
 1:243.872 2:237.727 3:238.159 4:243.872 5:231.239 6:231.053 #4278
 1:236.303 2:229.705 3:230.525 4:236.303 5:228.942 6:229.248 #4284
 1:222.943 2:225.276 3:226.482 4:222.943 5:193.591 6:194.656 #4290
 1:214.977 2:223.15 3:223.356 4:214.977 5:178.752 6:178.03 #4296
 1:211.413 2:218.14 3:218.703 4:211.413 5:167.29 6:170.41 #4302
 1:181.151 2:192.599 3:193.724 4:181.151 5:172.824 6:176.371 #4308
 1:176.268 2:190.391 3:190.004 4:176.268 5:181.608 6:184.812 #4314
 1:190.915 2:205.889 3:206.732 4:190.915 5:184.232 6:187.828 #4320
 1:201.248 2:212.675 3:214.241 4:201.248 5:214.391 6:215.122 #4326
