;247.232;244.192;244.998;247.232;202.722;196.124;2268
;252.577;249.622;249.902;252.577;225.614;220.038;2274
;252.556;249.241;250.215;252.556;214.216;206.058;2280
;225.698;218.815;219.129;225.698;213.584;204.123;2286
;250.146;244.295;244.405;250.146;208.244;201.621;2292
;247.413;240.511;242.62;247.413;214.624;208.541;2298
;247.993;243.678;244.59;247.993;210.358;204.817;2304
;247.885;244.374;246.964;247.885;202.931;200.62;2310
;218.171;213.279;215.628;218.171;213.904;213.428;2316
;248.99;247.926;249.458;248.99;222.051;221.59;2322
;235.118;233.044;236.778;235.118;221.692;217.939;2328
;246.302;246.557;248.849;246.302;185.791;179.515;2334
;248.844;248.848;250.159;248.844;170.794;167.014;2340
;229.718;228.607;230.893;229.718;152.15;149.651;2346
;250.303;251.011;251.54;250.303;156.43;160.065;2352
;223.206;223.521;226.742;223.206;205.667;208.831;2358
;233.99;238.247;239.528;233.99;228.68;229.958;2364
;214.48;218.085;221.663;214.48;228.408;233.359;2370
;193.039;189.868;193.471;193.039;201.305;207.634;2376
;208.213;203.83;204.099;208.213;153.908;156.355;2382
;182.172;167.383;167.437;182.172;137.44;133.454;2388
;189.827;168.952;161.842;189.827;159.579;153.684;2394
;212.2;190.174;184.5;212.2;166.271;164.999;2400
;224.283;206.745;200.055;224.283;182.283;182.871;2406
;242.739;230.082;222.549;242.739;183.812;183.19;2412
;216.904;203.951;201.575;216.904;198.715;200.545;2418
;249.517;244.425;240.48;249.517;204.982;195.241;2424
;252.928;250.063;249.246;252.928;213.006;189.724;2430
;250.27;247.368;246.412;250.27;209.838;188.845;2436
;254.292;252.296;251.259;254.292;204.569;184.035;2442
;226.856;219.375;219.484;226.856;204.17;181.153;2448
;254.462;253.223;252.848;254.462;213.4;185.575;2454
;254.418;253.064;253.337;254.418;210.185;178.996;2460
;253.854;252.311;252.351;253.854;216.863;191.056;2466
;250.95;248.707;248.243;250.95;231.099;230.898;2472
;206.973;198.969;200.771;206.973;239.213;237.904;2478
;233.124;227.854;226.946;233.124;219.471;219.228;2484
;235.957;228.263;229.278;235.957;222.339;225.932;2490
;243.947;238.336;237.86;243.947;211.28;207.395;2496
;241.66;236.339;235.743;241.66;223.2;232.586;2502
;206.911;198.38;201.392;206.911;225.668;234.829;2508
;230.845;224.541;227.585;230.845;218.301;226.81;2514
;221.019;214.938;218.353;221.019;216.816;227.691;2520
;237.067;233.943;234.316;237.067;234.154;234.623;2526
;238.039;233.524;235.439;238.039;222.804;218.859;2532
;203.018;196.909;200.492;203.018;232.021;245.927;2538
;244.551;241.17;241.967;244.551;211.889;219.486;2544
;232.876;228.35;230.845;232.876;226.283;234.808;2550
;247.571;245.083;246.5;247.571;226.678;239.636;2556
;247.921;243.996;246.616;247.921;216.24;211.76;2562
;214.159;208.713;211.287;214.159;185.401;167.061;2568
;246.63;243.941;244.932;246.63;176.436;164.619;2574
;191.751;185.704;188.507;191.751;216.472;213.85;2580
;238.268;236.072;237.043;238.268;181.423;172.136;2586
;231.849;227.985;230.032;231.849;185.665;177.107;2592
;222.935;220.277;221.792;222.935;214.997;212.541;2598
;232.454;230.456;231.612;232.454;227.003;232.732;2604
;180.208;175.874;180.485;180.208;224.743;225.842;2610
;197.884;195.571;199.139;197.884;186.626;221.58;2616
;231.999;229.728;233.193;231.999;229.663;242.194;2622
;236.674;235.071;237.673;236.674;236.317;250.599;2628
;238.378;236.452;238.416;238.378;229.9;242.159;2634
;210.948;206.807;210.361;210.948;236.218;247.335;2640
;242.703;240.519;241.88;242.703;238.96;235.834;2646
;224.398;218.683;222.501;224.398;244.558;241.267;2652
;227.73;225.123;227.275;227.73;236.415;245.285;2658
;215.304;212.281;212.108;215.304;246.844;245.897;2664
;188.45;181.781;185.947;188.45;237.945;238.608;2670
;228.523;224.89;226.767;228.523;206.359;212.343;2676
;211.304;204.665;208.601;211.304;227.76;228.453;2682
;238.844;234.262;237.532;238.844;235.424;235.926;2688
;233.824;229.792;232.799;233.824;232.661;233.791;2694
;214.163;208.333;212.987;214.163;226.096;229.091;2700
;227.399;222.847;226.649;227.399;218.889;221.425;2706
;204.576;198.834;204.245;204.576;209.449;215.824;2712
;247.92;245.745;247.928;247.92;231.261;246.619;2718
;246.089;244.15;245.554;246.089;222.086;221.394;2724
;226.525;224.774;227.902;226.525;231.666;234.239;2730
;229.789;228.933;231.266;229.789;222.514;239.579;2736
;192.182;187.501;193.054;192.182;241.575;243.026;2742
;218.436;217.198;220.884;218.436;243.872;244.432;2748
;215.796;218.273;221.494;215.796;230.589;238.608;2754
;218.827;221.324;225.751;218.827;221.343;242.467;2760
;231.867;233.454;235.156;231.867;209.596;211.659;2766
;182.678;179.448;185.096;182.678;230.983;243.2;2772
;231.609;233.038;235.606;231.609;223.068;241.577;2778
;226.408;225.742;228.652;226.408;225.677;242.347;2784
;234.54;233.645;236.622;234.54;224.857;239.689;2790
;245.043;244.587;246.373;245.043;226.002;229.343;2796
;199.636;196.335;200.931;199.636;242.35;242.472;2802
;236.466;235.559;238.794;236.466;227.483;230.047;2808
;229.126;226.615;230.861;229.126;239.276;249.531;2814
;233.353;228.485;232.216;233.353;249.43;250.59;2820
;226.311;221.136;224.28;226.311;246.549;247.427;2826
;216.821;211.997;215.522;216.821;237.181;240.439;2832
;225.816;223.543;225.997;225.816;225.853;235.558;2838
;220.504;217.369;220.78;220.504;234.309;235.301;2844
;226.655;225.235;228.298;226.655;223.866;234.846;2850
;229.524;228.339;231.225;229.524;234.402;241.127;2856
;239.002;238.147;241.689;239.002;235.609;239.332;2862
;239.803;239.232;242.212;239.803;221.377;226.651;2868
;243.444;242.658;246.097;243.444;210.79;223.761;2874
;244.812;243.922;246.288;244.812;221.781;242.293;2880
;236.678;233.172;235.568;236.678;229.052;244.601;2886
;249.534;249.808;251.135;249.534;229.694;243.57;2892
;250.813;250.858;251.649;250.813;227.377;243.804;2898
;252.318;251.437;252.492;252.318;222.829;242.308;2904
;251.82;250.803;251.649;251.82;209.725;229.948;2910
;251.856;250.912;251.478;251.856;185.314;198.478;2916
;251.823;250.409;251.423;251.823;179.29;193.006;2922
;251.88;250.33;251.503;251.88;151.88;162.985;2928
;254.281;253.501;254.176;254.281;151.931;155.408;2934
;252.648;251.889;252.881;252.648;167.107;168.472;2940
;249.993;249.484;250.813;249.993;189.739;191.226;2946
;246.597;245.387;247.955;246.597;199.294;208.103;2952
;244.253;242.764;245.936;244.253;198.124;209.867;2958
;246.304;243.043;246.291;246.304;200.481;210.115;2964
;243.341;241.172;243.465;243.341;205.77;210.393;2970
;238.399;240.843;242.358;238.399;205.864;208.816;2976
;240.942;245.35;247.015;240.942;194.888;201.885;2982
;250.946;250.649;251.731;250.946;199.698;198.879;2988
;249.485;248.226;250.026;249.485;197.39;193.537;2994
;244.411;243.869;247.065;244.411;180.335;170.76;3000
;225.179;227.208;240.618;225.179;179.665;172.982;3006
;196.215;211.328;236.644;196.215;175.645;178.561;3012
;198.845;211.463;237.145;198.845;178.115;176.43;3018
;237.493;240.082;248.849;237.493;177.856;169.919;3024
;250.238;248.266;249.525;250.238;193.347;193.844;3030
