-1 1:0 2:0 3:6 4:0 5:0 #3102
#-1 1:0 2:0 3:0 4:0 5:0 #3108
-1 1:2 2:15 3:3 4:0 5:0 #3114
-1 1:5 2:3 3:36 4:0 5:0 #3120
-1 1:0 2:0 3:3 4:0 5:0 #3126
-1 1:0 2:0 3:0 4:1 5:0 #3132
-1 1:0 2:0 3:0 4:0 5:1 #3138
-1 1:0 2:0 3:0 4:1 5:12 #3144
-1 1:0 2:0 3:3 4:1 5:6 #3150
#-1 1:0 2:0 3:0 4:0 5:0 #3156
#-1 1:0 2:0 3:0 4:0 5:0 #3162
-1 1:0 2:0 3:1 4:0 5:0 #3168
#-1 1:0 2:0 3:0 4:0 5:0 #3174
-1 1:0 2:0 3:0 4:0 5:1 #3180
#-1 1:0 2:0 3:0 4:0 5:0 #3186
#-1 1:0 2:0 3:0 4:0 5:0 #3192
-1 1:0 2:12 3:36 4:1 5:0 #3198
-1 1:2 2:5 3:104 4:1 5:0 #3204
-1 1:12 2:19 3:129 4:1 5:0 #3210
-1 1:0 2:5 3:34 4:1 5:0 #3216
-1 1:6 2:5 3:33 4:50 5:28 #3222
-1 1:0 2:10 3:20 4:86 5:11 #3228
-1 1:1 2:12 3:21 4:103 5:1 #3234
-1 1:0 2:0 3:25 4:74 5:13 #3240
-1 1:0 2:1 3:20 4:34 5:6 #3246
-1 1:0 2:1 3:14 4:39 5:13 #3252
-1 1:0 2:5 3:14 4:39 5:2 #3258
-1 1:0 2:0 3:10 4:54 5:3 #3264
-1 1:0 2:4 3:32 4:48 5:19 #3270
-1 1:0 2:3 3:45 4:70 5:35 #3276
-1 1:0 2:5 3:31 4:62 5:33 #3282
-1 1:0 2:0 3:43 4:89 5:8 #3288
-1 1:0 2:5 3:29 4:68 5:4 #3294
-1 1:0 2:1 3:8 4:73 5:17 #3300
-1 1:0 2:0 3:17 4:84 5:14 #3306
-1 1:0 2:5 3:27 4:88 5:23 #3312
-1 1:0 2:3 3:50 4:100 5:4 #3318
-1 1:0 2:2 3:25 4:34 5:14 #3324
-1 1:1 2:1 3:9 4:12 5:17 #3330
-1 1:0 2:0 3:5 4:11 5:0 #3336
-1 1:0 2:0 3:13 4:65 5:7 #3342
-1 1:0 2:1 3:9 4:49 5:5 #3348
-1 1:0 2:2 3:12 4:59 5:5 #3354
-1 1:0 2:5 3:8 4:26 5:5 #3360
-1 1:0 2:2 3:12 4:20 5:11 #3366
-1 1:0 2:7 3:19 4:45 5:21 #3372
-1 1:1 2:6 3:30 4:59 5:10 #3378
-1 1:1 2:8 3:33 4:43 5:16 #3384
-1 1:0 2:0 3:22 4:35 5:22 #3390
-1 1:2 2:2 3:41 4:59 5:40 #3396
-1 1:2 2:2 3:45 4:90 5:16 #3402
-1 1:0 2:7 3:34 4:76 5:8 #3408
-1 1:0 2:8 3:37 4:100 5:12 #3414
-1 1:2 2:0 3:18 4:40 5:17 #3420
-1 1:1 2:5 3:26 4:52 5:11 #3426
-1 1:3 2:10 3:31 4:41 5:6 #3432
-1 1:1 2:3 3:19 4:45 5:3 #3438
-1 1:0 2:8 3:41 4:58 5:18 #3444
-1 1:0 2:0 3:14 4:47 5:14 #3450
-1 1:1 2:3 3:42 4:57 5:12 #3456
-1 1:0 2:12 3:59 4:83 5:20 #3462
-1 1:0 2:4 3:24 4:93 5:11 #3468
-1 1:3 2:1 3:42 4:74 5:13 #3474
-1 1:0 2:6 3:16 4:51 5:23 #3480
-1 1:0 2:6 3:19 4:86 5:17 #3486
-1 1:1 2:5 3:13 4:85 5:12 #3492
-1 1:0 2:10 3:5 4:77 5:2 #3498
-1 1:0 2:14 3:16 4:80 5:11 #3504
-1 1:0 2:7 3:10 4:31 5:19 #3510
-1 1:0 2:9 3:12 4:22 5:33 #3516
-1 1:0 2:18 3:54 4:11 5:6 #3522
-1 1:0 2:2 3:37 4:0 5:5 #3528
-1 1:0 2:0 3:25 4:0 5:1 #3534
-1 1:0 2:38 3:81 4:0 5:0 #3540
-1 1:0 2:5 3:51 4:9 5:0 #3546
-1 1:4 2:1 3:23 4:50 5:0 #3552
-1 1:0 2:0 3:42 4:106 5:1 #3558
-1 1:0 2:6 3:46 4:115 5:0 #3564
-1 1:0 2:9 3:37 4:85 5:3 #3570
-1 1:0 2:11 3:23 4:62 5:6 #3576
-1 1:0 2:9 3:20 4:57 5:2 #3582
-1 1:0 2:9 3:18 4:57 5:2 #3588
-1 1:0 2:4 3:21 4:65 5:1 #3594
-1 1:0 2:11 3:25 4:58 5:0 #3600
-1 1:0 2:11 3:23 4:50 5:3 #3606
-1 1:0 2:5 3:19 4:55 5:0 #3612
-1 1:0 2:8 3:20 4:50 5:1 #3618
-1 1:0 2:0 3:36 4:60 5:3 #3624
-1 1:0 2:2 3:31 4:66 5:9 #3630
-1 1:0 2:3 3:29 4:71 5:7 #3636
-1 1:2 2:5 3:27 4:72 5:1 #3642
-1 1:2 2:2 3:1 4:41 5:14 #3648
#-1 1:0 2:0 3:0 4:0 5:0 #3654
#-1 1:0 2:0 3:0 4:0 5:0 #3660
#-1 1:0 2:0 3:0 4:0 5:0 #3666
#-1 1:0 2:0 3:0 4:0 5:0 #3672
#-1 1:0 2:0 3:0 4:0 5:0 #3678
-1 1:0 2:0 3:0 4:0 5:3 #3684
-1 1:0 2:0 3:0 4:0 5:1 #3690
#-1 1:0 2:0 3:0 4:0 5:0 #3696
#-1 1:0 2:0 3:0 4:0 5:0 #3702
-1 1:0 2:0 3:0 4:0 5:2 #3708
#-1 1:0 2:0 3:0 4:0 5:0 #3714
#-1 1:0 2:0 3:0 4:0 5:0 #3720
#-1 1:0 2:0 3:0 4:0 5:0 #3726
#-1 1:0 2:0 3:0 4:0 5:0 #3732
#-1 1:0 2:0 3:0 4:0 5:0 #3738
#-1 1:0 2:0 3:0 4:0 5:0 #3744
-1 1:0 2:0 3:1 4:0 5:0 #3750
#-1 1:0 2:0 3:0 4:0 5:0 #3756
#-1 1:0 2:0 3:0 4:0 5:0 #3762
#-1 1:0 2:0 3:0 4:0 5:0 #3768
#-1 1:0 2:0 3:0 4:0 5:0 #3774
#-1 1:0 2:0 3:0 4:0 5:0 #3780
#-1 1:0 2:0 3:0 4:0 5:0 #3786
#-1 1:0 2:0 3:0 4:0 5:0 #3792
#-1 1:0 2:0 3:0 4:0 5:0 #3798
#-1 1:0 2:0 3:0 4:0 5:0 #3804
#-1 1:0 2:0 3:0 4:0 5:0 #3810
#-1 1:0 2:0 3:0 4:0 5:0 #3816
#-1 1:0 2:0 3:0 4:0 5:0 #3822
#-1 1:0 2:0 3:0 4:0 5:0 #3828
#-1 1:0 2:0 3:0 4:0 5:0 #3834
-1 1:0 2:0 3:0 4:0 5:1 #3840
-1 1:0 2:0 3:0 4:0 5:2 #3846
#-1 1:0 2:0 3:0 4:0 5:0 #3852
#-1 1:0 2:0 3:0 4:0 5:0 #3858
#-1 1:0 2:0 3:0 4:0 5:0 #3864
#-1 1:0 2:0 3:0 4:0 5:0 #3870
-1 1:0 2:0 3:0 4:0 5:4 #3876
#-1 1:0 2:0 3:0 4:0 5:0 #3882
#-1 1:0 2:0 3:0 4:0 5:0 #3888
#-1 1:0 2:0 3:0 4:0 5:0 #3894
-1 1:0 2:0 3:0 4:0 5:3 #3900
-1 1:0 2:0 3:0 4:0 5:1 #3906
-1 1:0 2:0 3:0 4:0 5:1 #3912
#-1 1:0 2:0 3:0 4:0 5:0 #3918
#-1 1:0 2:0 3:0 4:0 5:0 #3924
#-1 1:0 2:0 3:0 4:0 5:0 #3930
#-1 1:0 2:0 3:0 4:0 5:0 #3936
-1 1:0 2:0 3:0 4:0 5:1 #3942
-1 1:0 2:0 3:0 4:0 5:3 #3948
-1 1:0 2:0 3:0 4:0 5:3 #3954
-1 1:0 2:0 3:0 4:0 5:11 #3960
#-1 1:0 2:0 3:0 4:0 5:0 #3966
#-1 1:0 2:0 3:0 4:0 5:0 #3972
#-1 1:0 2:0 3:0 4:0 5:0 #3978
-1 1:0 2:0 3:0 4:0 5:1 #3984
#-1 1:0 2:0 3:0 4:0 5:0 #3990
#-1 1:0 2:0 3:0 4:0 5:0 #3996
#-1 1:0 2:0 3:0 4:0 5:0 #4002
#-1 1:0 2:0 3:0 4:0 5:0 #4008
#-1 1:0 2:0 3:0 4:0 5:0 #4014
-1 1:0 2:0 3:0 4:0 5:1 #4020
#-1 1:0 2:0 3:0 4:0 5:0 #4026
#-1 1:0 2:0 3:0 4:0 5:0 #4032
#-1 1:0 2:0 3:0 4:0 5:0 #4038
#-1 1:0 2:0 3:0 4:0 5:0 #4044
#-1 1:0 2:0 3:0 4:0 5:0 #4050
#-1 1:0 2:0 3:0 4:0 5:0 #4056
#-1 1:0 2:0 3:0 4:0 5:0 #4062
#-1 1:0 2:0 3:0 4:0 5:0 #4068
#-1 1:0 2:0 3:0 4:0 5:0 #4074
#-1 1:0 2:0 3:0 4:0 5:0 #4080
-1 1:0 2:0 3:0 4:0 5:1 #4086
#-1 1:0 2:0 3:0 4:0 5:0 #4092
#-1 1:0 2:0 3:0 4:0 5:0 #4098
#-1 1:0 2:0 3:0 4:0 5:0 #4104
#-1 1:0 2:0 3:0 4:0 5:0 #4110
#-1 1:0 2:0 3:0 4:0 5:0 #4116
#-1 1:0 2:0 3:0 4:0 5:0 #4122
#-1 1:0 2:0 3:0 4:0 5:0 #4128
#-1 1:0 2:0 3:0 4:0 5:0 #4134
#-1 1:0 2:0 3:0 4:0 5:0 #4140
#-1 1:0 2:0 3:0 4:0 5:0 #4146
#-1 1:0 2:0 3:0 4:0 5:0 #4152
#-1 1:0 2:0 3:0 4:0 5:0 #4158
#-1 1:0 2:0 3:0 4:0 5:0 #4164
#-1 1:0 2:0 3:0 4:0 5:0 #4170
#-1 1:0 2:0 3:0 4:0 5:0 #4176
#-1 1:0 2:0 3:0 4:0 5:0 #4182
#-1 1:0 2:0 3:0 4:0 5:0 #4188
#-1 1:0 2:0 3:0 4:0 5:0 #4194
#-1 1:0 2:0 3:0 4:0 5:0 #4200
#-1 1:0 2:0 3:0 4:0 5:0 #4206
#-1 1:0 2:0 3:0 4:0 5:0 #4212
#-1 1:0 2:0 3:0 4:0 5:0 #4218
#-1 1:0 2:0 3:0 4:0 5:0 #4224
#-1 1:0 2:0 3:0 4:0 5:0 #4230
#-1 1:0 2:0 3:0 4:0 5:0 #4236
#-1 1:0 2:0 3:0 4:0 5:0 #4242
#-1 1:0 2:0 3:0 4:0 5:0 #4248
#-1 1:0 2:0 3:0 4:0 5:0 #4254
#-1 1:0 2:0 3:0 4:0 5:0 #4260
#-1 1:0 2:0 3:0 4:0 5:0 #4266
#-1 1:0 2:0 3:0 4:0 5:0 #4272
-1 1:0 2:1 3:0 4:0 5:2 #4278
#-1 1:0 2:0 3:0 4:0 5:0 #4284
#-1 1:0 2:0 3:0 4:0 5:0 #4290
#-1 1:0 2:0 3:0 4:0 5:0 #4296
#-1 1:0 2:0 3:0 4:0 5:0 #4302
#-1 1:0 2:0 3:0 4:0 5:0 #4308
#-1 1:0 2:0 3:0 4:0 5:0 #4314
-1 1:0 2:0 3:0 4:0 5:5 #4320
#-1 1:0 2:0 3:0 4:0 5:0 #4326
