0;0;0;1;8;1032
0;0;0;0;7;1038
0;0;0;0;8;1044
1;0;0;0;10;1050
0;0;0;0;0;1056
0;0;0;0;4;1062
0;0;0;4;4;1068
0;3;0;0;6;1074
3;0;3;0;7;1080
0;0;0;0;0;1086
2;0;0;0;3;1092
1;0;3;3;5;1098
0;0;0;0;4;1104
0;0;0;0;5;1110
2;0;5;0;0;1116
3;2;0;7;3;1122
0;0;0;1;15;1128
0;1;0;0;5;1134
0;0;0;0;15;1140
2;0;0;0;9;1146
1;0;0;0;2;1152
1;0;0;0;11;1158
0;0;0;2;6;1164
0;0;2;1;10;1170
0;0;0;3;9;1176
1;0;0;0;5;1182
0;0;0;0;3;1188
0;0;3;0;5;1194
1;0;0;0;14;1200
0;2;0;0;10;1206
0;0;0;0;0;1212
4;0;0;1;2;1218
12;0;0;2;6;1224
16;0;0;0;0;1230
6;0;0;0;3;1236
1;0;0;2;4;1242
0;0;0;0;3;1248
1;0;0;0;0;1254
2;0;0;0;0;1260
0;0;0;5;3;1266
0;0;0;0;2;1272
0;0;0;0;1;1278
1;0;0;0;5;1284
0;0;0;0;0;1290
1;0;0;0;0;1296
2;4;1;0;0;1302
2;0;0;0;0;1308
2;0;0;0;1;1314
0;1;2;0;0;1320
1;0;0;2;3;1326
2;0;0;0;1;1332
0;0;0;0;0;1338
0;0;0;0;0;1344
2;0;0;0;0;1350
0;0;0;0;0;1356
1;0;0;2;0;1362
5;0;0;0;0;1368
0;0;0;0;0;1374
0;0;0;0;0;1380
0;0;0;0;0;1386
1;0;0;0;0;1392
0;0;0;0;0;1398
1;0;0;0;0;1404
0;0;0;0;0;1410
2;0;0;0;0;1416
2;2;0;0;0;1422
0;0;0;1;1;1428
0;0;0;0;0;1434
5;0;0;0;2;1440
5;0;0;2;2;1446
6;0;0;1;5;1452
2;0;0;0;2;1458
2;0;0;0;1;1464
0;0;0;0;6;1470
3;0;0;2;0;1476
2;0;0;1;6;1482
0;0;0;0;0;1488
0;0;0;0;2;1494
0;0;0;1;0;1500
6;0;0;0;0;1506
0;0;0;0;0;1512
3;0;0;3;0;1518
0;6;1;3;6;1524
0;0;0;3;10;1530
0;0;3;2;1;1536
0;0;0;1;2;1542
5;0;0;0;0;1548
0;0;0;0;0;1554
0;0;0;0;0;1560
0;0;0;1;0;1566
0;0;0;0;1;1572
0;0;0;1;2;1578
0;0;0;0;1;1584
1;0;0;0;0;1590
0;0;0;0;0;1596
0;0;0;0;0;1602
1;0;0;0;0;1608
1;0;0;0;0;1614
1;0;0;0;0;1620
0;0;0;0;0;1626
0;0;1;2;0;1632
0;0;0;0;0;1638
1;0;0;0;0;1644
1;0;0;0;0;1650
0;0;0;0;0;1656
1;0;0;0;0;1662
0;0;0;0;0;1668
0;0;0;0;0;1674
4;0;0;0;0;1680
1;0;0;0;0;1686
0;0;0;0;0;1692
0;0;0;0;0;1698
1;0;0;0;0;1704
0;0;0;0;0;1710
0;0;0;0;0;1716
0;0;0;0;0;1722
0;0;0;0;0;1728
0;0;0;0;0;1734
0;0;0;0;0;1740
0;0;0;0;0;1746
1;0;0;0;0;1752
0;0;0;0;0;1758
1;0;0;0;0;1764
0;0;0;0;0;1770
0;1;0;0;0;1776
0;0;0;0;0;1782
1;0;0;0;0;1788
0;0;0;0;0;1794
0;0;0;0;0;1800
0;0;0;0;0;1806
0;0;0;0;0;1812
0;0;0;0;0;1818
1;0;0;0;0;1824
1;0;0;0;0;1830
1;0;0;0;0;1836
0;0;0;1;0;1842
0;0;0;0;0;1848
0;0;0;1;0;1854
0;0;0;0;0;1860
1;0;0;0;0;1866
0;0;0;1;0;1872
0;0;0;0;0;1878
1;0;0;0;0;1884
0;0;0;1;0;1890
1;0;0;0;0;1896
0;0;0;0;0;1902
0;0;0;0;0;1908
0;0;0;0;0;1914
0;0;0;0;0;1920
0;0;0;0;0;1926
1;0;0;0;0;1932
1;0;0;0;0;1938
1;0;0;0;0;1944
1;0;0;0;0;1950
1;0;0;0;0;1956
0;0;0;0;0;1962
1;0;0;0;0;1968
0;0;0;0;0;1974
2;0;0;0;0;1980
0;0;0;0;0;1986
0;0;0;0;0;1992
0;0;0;0;0;1998
0;0;0;0;0;2004
0;0;0;0;0;2010
0;0;0;0;0;2016
1;0;0;0;0;2022
0;0;0;0;0;2028
7;0;0;0;0;2034
3;0;0;0;0;2040
1;0;0;0;0;2046
3;0;0;0;0;2052
14;0;0;0;0;2058
17;0;0;0;0;2064
6;2;0;1;0;2070
4;0;0;1;0;2076
3;3;1;5;0;2082
3;0;0;3;0;2088
17;4;5;0;0;2094
24;3;6;12;0;2100
20;1;6;17;0;2106
11;2;9;12;4;2112
8;12;8;45;6;2118
16;13;5;39;10;2124
24;1;1;2;3;2130
8;0;0;0;0;2136
19;3;0;0;0;2142
10;0;0;0;0;2148
18;0;2;0;0;2154
11;0;0;0;0;2160
5;0;0;0;0;2166
16;0;0;0;0;2172
10;2;0;0;0;2178
2;0;0;0;0;2184
6;1;2;0;0;2190
0;1;2;13;1;2196
1;0;6;5;1;2202
2;1;2;7;1;2208
10;0;6;4;0;2214
11;1;9;6;0;2220
18;6;5;4;0;2226
26;6;7;9;0;2232
35;21;10;34;0;2238
13;11;44;38;0;2244
20;13;34;67;0;2250
7;5;4;41;4;2256
4;2;1;3;0;2262
6;2;2;5;0;2268
11;4;0;3;0;2274
15;1;11;9;0;2280
19;1;0;8;1;2286
3;0;1;1;0;2292
6;2;5;8;1;2298
5;3;1;5;0;2304
12;4;4;6;0;2310
1;0;7;4;5;2316
2;0;0;2;0;2322
2;6;0;13;3;2328
0;1;4;14;1;2334
5;0;1;0;1;2340
2;0;0;0;0;2346
16;0;1;1;1;2352
30;3;12;1;4;2358
25;14;14;2;0;2364
21;19;19;0;0;2370
14;3;6;0;0;2376
5;3;4;0;0;2382
1;5;1;0;0;2388
6;0;1;0;0;2394
1;0;0;0;3;2400
3;1;1;6;9;2406
0;1;5;9;14;2412
2;0;0;1;9;2418
0;0;1;3;9;2424
1;0;3;1;2;2430
0;0;0;1;0;2436
3;0;1;1;0;2442
0;0;3;0;0;2448
2;0;0;0;4;2454
4;2;0;0;1;2460
22;0;3;2;0;2466
36;18;2;0;1;2472
19;15;19;0;0;2478
6;9;12;3;0;2484
6;0;2;0;19;2490
1;0;1;5;4;2496
0;1;1;2;5;2502
2;0;0;1;5;2508
0;1;0;0;0;2514
1;1;2;3;12;2520
0;0;0;2;6;2526
4;0;3;7;6;2532
3;1;0;0;5;2538
0;0;3;1;0;2544
4;0;1;1;7;2550
58;0;0;0;9;2556
92;29;3;2;2;2562
82;43;49;0;0;2568
65;38;40;3;0;2574
0;4;10;1;1;2580
2;0;0;0;3;2586
1;0;2;8;5;2592
0;0;3;19;10;2598
0;1;0;16;19;2604
1;0;1;2;11;2610
1;0;0;0;2;2616
11;0;5;1;3;2622
13;3;0;0;1;2628
1;0;1;3;1;2634
5;0;0;0;10;2640
0;0;0;1;0;2646
24;0;1;2;10;2652
65;3;0;1;4;2658
76;59;55;1;0;2664
70;45;50;0;0;2670
64;34;29;0;0;2676
8;4;6;0;1;2682
55;33;33;0;0;2688
26;18;17;0;0;2694
35;19;21;0;0;2700
21;25;41;3;0;2706
2;1;1;0;0;2712
9;1;8;20;5;2718
0;0;2;13;16;2724
38;0;6;7;32;2730
66;8;1;2;19;2736
25;2;9;2;0;2742
62;72;48;2;0;2748
14;49;20;2;0;2754
3;0;2;2;7;2760
9;3;3;3;11;2766
7;5;1;7;12;2772
4;1;2;4;7;2778
4;0;2;4;7;2784
8;0;2;6;4;2790
2;0;4;13;9;2796
0;3;1;17;7;2802
4;0;4;10;8;2808
48;0;1;0;9;2814
83;47;36;0;1;2820
81;48;37;0;0;2826
29;48;32;24;0;2832
6;1;1;2;17;2838
10;0;2;15;7;2844
6;0;1;6;18;2850
2;0;3;20;10;2856
5;0;5;10;21;2862
0;3;0;7;1;2868
7;0;1;7;6;2874
10;1;5;15;10;2880
8;6;2;13;23;2886
8;7;9;10;14;2892
7;3;0;16;7;2898
114;3;3;16;18;2904
118;68;35;3;0;2910
112;95;54;0;0;2916
86;58;37;0;0;2922
25;36;57;0;0;2928
12;1;4;0;0;2934
19;3;13;0;0;2940
3;10;9;0;0;2946
7;0;1;0;0;2952
2;0;0;0;1;2958
1;0;0;0;0;2964
6;0;0;0;0;2970
1;1;0;0;1;2976
6;0;0;0;0;2982
12;1;0;1;0;2988
7;1;0;0;5;2994
1;1;0;0;0;3000
0;0;3;1;0;3006
3;0;1;0;0;3012
1;0;0;0;0;3018
1;0;0;0;1;3024
4;0;0;1;0;3030
1;0;0;0;0;3036
1;0;0;0;0;3042
16;3;0;0;0;3048
11;6;1;0;0;3054
19;3;7;0;0;3060
29;14;3;0;0;3066
41;16;25;0;0;3072
31;11;9;0;0;3078
23;16;10;0;0;3084
9;10;10;1;0;3090
18;6;0;1;0;3096
12;7;3;0;0;3102
4;0;0;0;0;3108
30;3;0;0;0;3114
15;20;20;0;0;3120
0;1;0;0;0;3126
2;0;0;0;1;3132
3;4;0;1;0;3138
2;0;3;4;11;3144
1;0;5;3;8;3150
2;0;0;0;0;3156
1;0;0;0;0;3162
1;0;0;1;0;3168
2;0;0;0;0;3174
1;0;3;0;1;3180
0;0;0;0;1;3186
31;0;0;0;0;3192
37;26;5;1;0;3198
93;40;52;1;0;3204
91;99;47;1;0;3210
15;26;60;6;0;3216
41;39;66;115;6;3222
64;10;81;110;0;3228
60;21;68;113;0;3234
26;36;66;83;2;3240
19;11;54;65;0;3246
3;5;14;73;0;3252
21;13;18;32;0;3258
60;12;31;37;1;3264
29;23;61;80;10;3270
22;24;56;150;7;3276
46;18;54;111;13;3282
19;28;63;91;0;3288
45;18;59;97;0;3294
8;16;29;90;3;3300
13;18;33;111;0;3306
21;10;35;122;6;3312
11;13;56;86;0;3318
16;14;28;62;2;3324
14;9;18;35;7;3330
7;0;14;9;0;3336
0;1;18;64;0;3342
15;6;23;45;2;3348
22;2;22;60;0;3354
23;1;28;39;1;3360
25;9;30;70;7;3366
28;17;50;123;10;3372
28;15;64;101;5;3378
35;10;40;55;2;3384
7;13;29;51;14;3390
27;23;42;87;5;3396
37;17;53;94;2;3402
28;13;38;76;0;3408
26;16;55;102;0;3414
20;8;26;70;2;3420
29;7;29;61;3;3426
46;19;29;42;6;3432
24;42;38;56;0;3438
17;20;42;82;3;3444
12;6;29;57;3;3450
16;9;29;72;1;3456
38;28;65;103;2;3462
39;14;39;72;2;3468
24;13;41;83;1;3474
17;10;27;78;3;3480
19;6;40;88;0;3486
14;4;26;68;0;3492
14;5;21;53;0;3498
28;7;22;71;4;3504
20;10;9;27;7;3510
28;12;8;56;5;3516
32;22;17;5;0;3522
45;14;17;4;1;3528
56;3;11;0;0;3534
155;41;13;0;0;3540
49;27;38;6;0;3546
8;27;68;63;0;3552
8;10;36;66;0;3558
13;16;41;102;0;3564
3;6;34;84;0;3570
9;12;13;56;0;3576
7;13;15;42;0;3582
3;12;16;43;0;3588
5;3;27;51;0;3594
8;13;20;47;0;3600
15;7;22;42;0;3606
8;5;22;51;0;3612
16;6;18;47;0;3618
3;7;23;76;0;3624
0;1;28;74;0;3630
0;2;23;78;0;3636
5;12;17;70;0;3642
9;4;7;50;0;3648
0;0;0;0;6;3654
0;0;0;0;0;3660
0;0;0;0;3;3666
0;0;0;0;0;3672
0;0;0;0;0;3678
0;0;0;0;2;3684
0;0;0;0;4;3690
0;0;0;0;0;3696
0;0;0;1;0;3702
0;0;0;0;6;3708
0;0;0;0;0;3714
0;0;0;0;0;3720
2;0;0;2;0;3726
0;0;2;1;0;3732
1;0;0;0;0;3738
0;0;0;0;0;3744
1;0;0;1;0;3750
0;0;0;0;0;3756
0;0;0;0;0;3762
0;0;0;0;0;3768
0;0;0;0;0;3774
0;0;0;0;0;3780
0;0;0;0;0;3786
0;0;0;0;0;3792
33;0;0;0;0;3798
13;0;0;0;0;3804
12;1;0;0;0;3810
3;0;0;1;0;3816
8;0;2;0;0;3822
18;0;2;0;0;3828
16;0;1;0;0;3834
16;0;0;0;0;3840
3;0;0;0;0;3846
0;0;0;0;0;3852
1;0;0;0;0;3858
4;0;0;0;0;3864
2;0;0;0;0;3870
0;0;0;0;0;3876
2;0;1;1;0;3882
1;1;0;5;1;3888
1;0;0;0;0;3894
0;0;0;0;0;3900
0;0;0;2;0;3906
0;0;0;0;1;3912
1;0;0;0;0;3918
0;0;0;0;0;3924
1;0;0;0;0;3930
2;0;0;0;0;3936
2;0;0;0;0;3942
5;0;0;0;0;3948
4;0;0;0;0;3954
9;0;2;0;0;3960
2;0;0;0;0;3966
11;0;0;0;0;3972
1;6;0;0;0;3978
1;0;0;0;0;3984
1;0;0;0;0;3990
0;0;0;0;0;3996
0;0;0;0;0;4002
20;3;6;0;1;4008
0;0;0;0;0;4014
0;0;0;0;0;4020
1;0;0;0;0;4026
0;0;0;0;0;4032
0;0;0;0;0;4038
0;0;0;0;0;4044
0;0;0;0;0;4050
0;0;0;0;0;4056
0;0;0;0;0;4062
1;0;0;0;0;4068
0;0;0;0;0;4074
0;0;0;0;0;4080
0;0;0;0;0;4086
0;0;0;0;0;4092
0;0;0;0;0;4098
0;0;0;0;0;4104
1;0;0;0;0;4110
1;0;0;0;0;4116
0;0;0;0;0;4122
0;0;0;0;0;4128
2;0;0;0;0;4134
0;0;0;0;0;4140
3;0;0;0;0;4146
2;0;0;0;0;4152
0;0;0;0;0;4158
1;0;0;0;0;4164
0;0;0;0;0;4170
0;0;0;0;0;4176
1;0;0;0;0;4182
0;0;0;0;0;4188
1;0;0;0;0;4194
1;0;0;0;0;4200
1;0;0;0;0;4206
2;0;0;0;0;4212
2;0;0;0;0;4218
0;0;0;0;0;4224
1;0;0;0;0;4230
0;0;0;0;0;4236
1;0;0;0;0;4242
2;0;0;0;0;4248
4;0;0;0;0;4254
3;0;0;0;0;4260
1;0;0;0;0;4266
1;0;0;0;0;4272
0;0;0;0;0;4278
1;0;0;0;0;4284
0;0;0;0;0;4290
0;0;0;0;0;4296
0;0;0;0;0;4302
0;0;0;0;0;4308
1;0;0;0;0;4314
3;0;0;0;0;4320
0;0;0;1;0;4326
