? 1:82.4667 2:135069000 3:109077000 #1153
? 1:82.9238 2:242811 3:111206000 #1154
? 1:83.775 2:13582000 3:125266000 #1155
? 1:84.2179 2:127565 3:139586000 #1156
? 1:84.9308 2:3425.54 3:141267000 #1157
? 1:83.069 2:1508.12 3:142285000 #1158
? 1:80.1574 2:10391.1 3:125852 #1159
? 1:78.9554 2:192334 3:34420 #1160
? 1:77.7249 2:163064 3:732240 #1161
? 1:77.9261 2:200699 3:37844.2 #1162
? 1:77.1115 2:489386 3:38478.9 #1163
? 1:77.1863 2:120917 3:139894000 #1164
? 1:77.4981 2:145544000 3:387885 #1165
? 1:76.5083 2:146393000 3:282932 #1166
? 1:81.2782 2:3252.46 3:142059000 #1167
? 1:80.7763 2:1358.72 3:139864000 #1168
? 1:79.6822 2:2684.65 3:13486000 #1169
? 1:80.0041 2:46389.8 3:136357000 #1170
? 1:79.4819 2:137068000 3:133464000 #1171
? 1:80.2232 2:12318.7 3:129773000 #1172
? 1:82.3088 2:11814 3:126169000 #1173
? 1:84.2504 2:5332.39 3:126439000 #1174
? 1:84.814 2:6074.05 3:473018 #1175
? 1:83.8377 2:138822000 3:445405 #1176
? 1:83.2647 2:5016.23 3:34636.8 #1177
? 1:83.2325 2:1226.96 3:42386.6 #1178
? 1:81.73 2:1160.4 3:34791.4 #1179
? 1:82.287 2:23187.8 3:23835.1 #1180
? 1:80.8803 2:68678.3 3:16279.4 #1181
? 1:81.4313 2:347810 3:32091.6 #1182
? 1:79.952 2:13605000 3:27287.1 #1183
? 1:78.1498 2:142224 3:11943 #1184
? 1:79.0969 2:30777.6 3:11406.4 #1185
? 1:78.6613 2:140094000 3:11886.3 #1186
? 1:79.6137 2:25081.9 3:112288 #1187
? 1:79.6028 2:14722.8 3:89264.4 #1188
? 1:79.7629 2:237498 3:34147.3 #1189
? 1:80.5293 2:13818000 3:6876.56 #1190
? 1:80.3395 2:13205000 3:6025.3 #1191
? 1:80.1567 2:6643.48 3:4502.96 #1192
? 1:80.509 2:852.046 3:20459.6 #1193
? 1:80.0998 2:426.437 3:186980 #1194
? 1:80.062 2:394.844 3:98339.5 #1195
? 1:78.5308 2:330.388 3:12218.6 #1196
? 1:72.9711 2:145.123 3:14868.8 #1197
? 1:74.618 2:91.0379 3:18304.7 #1198
? 1:75.9456 2:83.996 3:154183 #1199
? 1:74.5028 2:85.1149 3:63093.3 #1200
? 1:72.9956 2:86.0205 3:138762 #1201
? 1:75.7462 2:86.3354 3:114001 #1202
? 1:79.0113 2:93.547 3:152691 #1203
? 1:79.5985 2:115.294 3:28011.1 #1204
? 1:77.6665 2:109.802 3:305666 #1205
? 1:80.3088 2:100.572 3:978149 #1206
? 1:84.5523 2:185.939 3:197205 #1207
? 1:101.544 2:309.141 3:101016000 #1208
? 1:184.187 2:4363.24 3:150575 #1209
? 1:233.772 2:257648 3:255271 #1210
? 1:208.475 2:125359000 3:146981 #1211
? 1:264.504 2:134443000 3:26916.8 #1212
? 1:678.858 2:139855000 3:17744 #1213
? 1:775.818 2:141082000 3:13147.2 #1214
? 1:617.829 2:142146000 3:18267.1 #1215
? 1:957.16 2:141474000 3:28921.4 #1216
? 1:1825.4 2:143709000 3:13083 #1217
? 1:1531.18 2:144085000 3:12930 #1218
? 1:10885.8 2:14409000 3:13903.7 #1219
? 1:22470 2:706449 3:12809.3 #1220
? 1:142575000 2:139714000 3:20270.3 #1221
? 1:144023000 2:141142000 3:47844 #1222
? 1:365680 2:233100 3:36592.2 #1223
? 1:1436.19 2:98706 3:22649.7 #1224
? 1:488.435 2:52594.4 3:20006.8 #1225
? 1:371.167 2:42885.9 3:23312 #1226
? 1:389.338 2:138925000 3:26172 #1227
? 1:208.764 2:25754.5 3:20827.4 #1228
? 1:218.667 2:142226000 3:7333.43 #1229
? 1:230.173 2:722695 3:5311.4 #1230
? 1:572.297 2:118116 3:23925.8 #1231
? 1:2579.87 2:718594 3:297004 #1232
? 1:453.14 2:137618000 3:38089.5 #1233
? 1:325.307 2:141321000 3:7179 #1234
? 1:304.608 2:138295000 3:4393.37 #1235
? 1:276.234 2:136554000 3:20866.2 #1236
? 1:339.664 2:140612000 3:57261.6 #1237
? 1:251.9 2:137924000 3:6341.56 #1238
? 1:322.318 2:140485000 3:4703.22 #1239
? 1:443.595 2:136653000 3:4218.26 #1240
? 1:1177.79 2:135228000 3:1309.78 #1241
? 1:3810.85 2:134591000 3:1425.42 #1242
? 1:738.183 2:133678000 3:1121.26 #1243
? 1:645.378 2:135657000 3:1952.65 #1244
? 1:392.616 2:134307000 3:1885.64 #1245
? 1:371.31 2:132636000 3:6194.71 #1246
? 1:527.955 2:133605000 3:1144.22 #1247
? 1:189.719 2:133326000 3:266.105 #1248
? 1:203.89 2:136445000 3:228.852 #1249
? 1:169.416 2:133932000 3:155.9 #1250
? 1:233.904 2:131668000 3:130.335 #1251
? 1:469.84 2:132647000 3:129.203 #1252
? 1:334.511 2:130365000 3:114.259 #1253
? 1:557.417 2:127569000 3:113.094 #1254
? 1:470.731 2:86032.6 3:108.449 #1255
? 1:285.479 2:118628000 3:107.774 #1256
? 1:403.705 2:124467000 3:121.921 #1257
? 1:179.445 2:122687000 3:110.538 #1258
? 1:175.953 2:125045000 3:112.317 #1259
? 1:155.959 2:120969000 3:245.468 #1260
? 1:241.117 2:115797000 3:208.399 #1261
? 1:489.294 2:117059000 3:300.894 #1262
? 1:433.25 2:114695 3:597.733 #1263
? 1:361.417 2:70501.7 3:2371.99 #1264
? 1:204.572 2:264648 3:26929.1 #1265
? 1:187.957 2:108248000 3:17443.5 #1266
? 1:261.653 2:114346000 3:13834 #1267
? 1:157.961 2:105448000 3:10677.4 #1268
? 1:149.388 2:287027 3:6332.82 #1269
? 1:149.899 2:29267.6 3:5181.31 #1270
? 1:176.535 2:132799 3:15699.1 #1271
? 1:1343.94 2:51822.3 3:9471.7 #1272
? 1:285.473 2:29694.4 3:5296.97 #1273
? 1:156.083 2:23080.6 3:11606.3 #1274
? 1:138.214 2:11246 3:2061.93 #1275
? 1:133.274 2:11585.1 3:1520.56 #1276
? 1:134.871 2:14863.5 3:12063.8 #1277
? 1:130.518 2:16649.3 3:16069.7 #1278
? 1:132.843 2:10527.2 3:13106.2 #1279
? 1:307.787 2:10243 3:9463.06 #1280
? 1:248.833 2:10710.7 3:14058.1 #1281
? 1:143.281 2:13320.8 3:9501.54 #1282
? 1:132.282 2:80512.7 3:30907.3 #1283
? 1:129.485 2:11762000 3:117199 #1284
? 1:127.516 2:121897000 3:162776 #1285
? 1:125.656 2:118595000 3:100780 #1286
? 1:128.736 2:131804000 3:112649 #1287
? 1:127.467 2:103127 3:74374.6 #1288
? 1:128.524 2:78217.2 3:37471.3 #1289
? 1:130.178 2:37102.3 3:8507.39 #1290
? 1:130.714 2:125159000 3:7193.39 #1291
? 1:143.331 2:131804000 3:13134.9 #1292
? 1:135.907 2:129828000 3:16227.3 #1293
? 1:138.279 2:130115000 3:24734.3 #1294
? 1:135.563 2:128085000 3:37492.7 #1295
? 1:131.289 2:125224000 3:27701.8 #1296
? 1:147.384 2:135755000 3:32720.5 #1297
? 1:140.743 2:129284000 3:36066.2 #1298
? 1:149.812 2:137593000 3:28302.2 #1299
? 1:155.82 2:448167 3:33517.8 #1300
? 1:163.036 2:128209000 3:25628.8 #1301
? 1:264.825 2:134542000 3:12576.7 #1302
? 1:187.404 2:131893000 3:15528.5 #1303
? 1:200.307 2:659710 3:19903.5 #1304
? 1:182.394 2:129281000 3:21533.8 #1305
? 1:160.732 2:128064000 3:27748.7 #1306
? 1:189.953 2:135312000 3:40523.1 #1307
? 1:165.777 2:13311000 3:28934.6 #1308
? 1:170.351 2:13632000 3:22416 #1309
? 1:191.097 2:131046000 3:20588.7 #1310
? 1:293.116 2:127836000 3:22664.5 #1311
? 1:1742.89 2:135469000 3:18397.7 #1312
? 1:519.143 2:133079000 3:7852.28 #1313
? 1:198.998 2:135195000 3:5494.65 #1314
? 1:149.986 2:94086.2 3:9519.31 #1315
? 1:137.517 2:130123000 3:12697 #1316
? 1:144.869 2:138327000 3:58759.5 #1317
? 1:132.841 2:130567000 3:21516.3 #1318
? 1:133.153 2:32518.8 3:15774.1 #1319
? 1:128.771 2:55475.7 3:7389.16 #1320
? 1:128.089 2:37788.9 3:7720.62 #1321
? 1:137.654 2:119644 3:6857.15 #1322
? 1:130.332 2:132779000 3:6355.42 #1323
? 1:125.874 2:51490.6 3:5374.15 #1324
? 1:124.1 2:43384.1 3:5803.18 #1325
? 1:124.144 2:135136000 3:7601.31 #1326
? 1:127.616 2:137509000 3:6355.05 #1327
? 1:138.739 2:147652000 3:7939.93 #1328
? 1:144.272 2:148373000 3:30626.5 #1329
? 1:144.339 2:144832000 3:18691.5 #1330
? 1:134.116 2:123349000 3:6835.71 #1331
? 1:138.568 2:137503000 3:7970.75 #1332
? 1:138.14 2:139344 3:11257.5 #1333
? 1:134.346 2:127591000 3:5888.3 #1334
? 1:129.064 2:116486000 3:6460.38 #1335
? 1:131.323 2:163979 3:7253.61 #1336
? 1:141.619 2:149602 3:16510 #1337
? 1:170.869 2:116226000 3:20023.8 #1338
? 1:202.105 2:118273000 3:12402.5 #1339
? 1:199.011 2:119558000 3:13207.6 #1340
? 1:172.225 2:42456.2 3:11228.3 #1341
? 1:200.593 2:40693.8 3:6805.24 #1342
? 1:219.058 2:31435.2 3:4783.5 #1343
? 1:272.709 2:120645000 3:10700.5 #1344
? 1:294.306 2:119229 3:8300.86 #1345
? 1:249.743 2:99921.1 3:16664.7 #1346
? 1:380.684 2:117701000 3:6682.74 #1347
? 1:279.528 2:116455000 3:13313.1 #1348
? 1:301.559 2:120669000 3:16988.2 #1349
? 1:287.8 2:117033000 3:128465 #1350
? 1:207.296 2:209084 3:39458.9 #1351
? 1:230.098 2:261081 3:49179.5 #1352
? 1:179.385 2:127821 3:222400 #1353
? 1:173.893 2:69927.6 3:53507.3 #1354
? 1:160.295 2:25768.8 3:16052.8 #1355
? 1:150.233 2:45252.7 3:16857 #1356
? 1:832.198 2:119163000 3:9735.95 #1357
? 1:853.485 2:119074000 3:8011.22 #1358
? 1:159.088 2:119743000 3:5081.79 #1359
? 1:152.198 2:50499.9 3:3699.47 #1360
? 1:147.295 2:63493.4 3:3335.05 #1361
? 1:171.405 2:54986.5 3:6121.15 #1362
? 1:175.249 2:33794.9 3:5436.94 #1363
? 1:169.652 2:22223.2 3:7817.37 #1364
? 1:164.956 2:24497.1 3:11138.1 #1365
? 1:156.046 2:33509.7 3:25043.8 #1366
? 1:203.4 2:26300.2 3:29556.7 #1367
? 1:179.521 2:58882.4 3:20672.4 #1368
? 1:215.026 2:47711.4 3:9316.49 #1369
? 1:183.561 2:18282.9 3:7303.08 #1370
? 1:165.657 2:13947.2 3:7588.04 #1371
? 1:188.786 2:16049.1 3:4154.82 #1372
? 1:147.688 2:52465 3:1796.25 #1373
? 1:181.135 2:436763 3:948.532 #1374
? 1:143.284 2:25302.6 3:247.93 #1375
? 1:124.249 2:9194.75 3:121.132 #1376
? 1:148.49 2:5540.16 3:230.919 #1377
? 1:260.144 2:5332.66 3:326.9 #1378
? 1:260.614 2:27489.8 3:181.361 #1379
? 1:178.418 2:39822.7 3:134.329 #1380
? 1:368.71 2:24784.5 3:111.535 #1381
? 1:911.51 2:29061.8 3:107.802 #1382
? 1:1126.35 2:114323000 3:105.836 #1383
? 1:501.653 2:117633000 3:102.607 #1384
? 1:1193.65 2:391552 3:101.282 #1385
? 1:1607.32 2:230131 3:99.3964 #1386
? 1:500.519 2:55383.1 3:102.765 #1387
? 1:454.405 2:280765 3:105.078 #1388
? 1:701.08 2:285758 3:99.753 #1389
? 1:627.054 2:189239 3:96.6261 #1390
? 1:359.464 2:113401000 3:94.1564 #1391
? 1:391.245 2:11214000 3:94.0031 #1392
? 1:319.371 2:158582 3:93.2212 #1393
? 1:455.541 2:40731 3:94.0842 #1394
? 1:749.189 2:103556 3:93.0439 #1395
? 1:2096.8 2:227525 3:92.3625 #1396
? 1:14563.4 2:101992 3:92.4818 #1397
? 1:49292.5 2:110086000 3:92.7157 #1398
? 1:43625.2 2:113085000 3:93.2015 #1399
? 1:106771 2:114969000 3:94.9105 #1400
? 1:93528.4 2:114719000 3:93.3121 #1401
? 1:162174 2:114156 3:92.3811 #1402
? 1:54832.6 2:280761 3:90.8746 #1403
? 1:67719.2 2:9127.09 3:91.5673 #1404
? 1:56662.3 2:13610.8 3:90.5997 #1405
? 1:527530 2:20472.7 3:90.0921 #1406
? 1:60922.5 2:8426.96 3:91.389 #1407
? 1:142407 2:20813.1 3:91.0941 #1408
? 1:29414.1 2:2685.14 3:91.4362 #1409
? 1:70282.1 2:2037.62 3:90.9043 #1410
? 1:8138.01 2:2362.04 3:88.0419 #1411
? 1:5702.37 2:2697.54 3:87.8251 #1412
? 1:2305.94 2:2997.53 3:88.7465 #1413
? 1:6469.09 2:1523.71 3:90.1432 #1414
? 1:5581.59 2:1084.97 3:89.4555 #1415
? 1:3152.04 2:810.909 3:88.5953 #1416
? 1:2177.84 2:627.045 3:90.9981 #1417
? 1:3474.41 2:487.669 3:90.7228 #1418
? 1:2322.52 2:18262.1 3:91.4293 #1419
? 1:19455.5 2:121826 3:92.3524 #1420
? 1:138619000 2:5241.93 3:91.9538 #1421
? 1:100821 2:5031.65 3:92.4314 #1422
? 1:120683000 2:4028.71 3:92.4138 #1423
? 1:104070 2:32288.7 3:93.1938 #1424
? 1:75915.5 2:24519.9 3:90.8175 #1425
? 1:152345000 2:336343 3:89.5955 #1426
? 1:195247 2:6209.64 3:92.4741 #1427
? 1:255552 2:26647.1 3:92.1741 #1428
? 1:11554.2 2:11638.5 3:92.1126 #1429
? 1:7180.25 2:35262.9 3:92.1648 #1430
? 1:6765.05 2:35433.2 3:91.0123 #1431
? 1:43118.1 2:9209.24 3:91.0626 #1432
? 1:495303 2:26681.5 3:88.9886 #1433
? 1:3760.33 2:17407.5 3:89.17 #1434
? 1:3224.78 2:15589.2 3:86.6587 #1435
? 1:1990.03 2:163215 3:85.1786 #1436
? 1:2115.76 2:48205.2 3:85.0203 #1437
? 1:1845.48 2:99644.5 3:86.439 #1438
? 1:1501.11 2:153602000 3:85.8633 #1439
? 1:942.069 2:153943000 3:85.1438 #1440
? 1:1182.8 2:15184000 3:82.2135 #1441
? 1:1492.77 2:149823000 3:81.1256 #1442
? 1:920.549 2:147786000 3:81.962 #1443
? 1:1060.27 2:147633000 3:81.9357 #1444
? 1:790.165 2:146294000 3:81.4361 #1445
? 1:730.938 2:144273000 3:87.4953 #1446
? 1:605.591 2:142537000 3:119.83 #1447
? 1:501.96 2:140883000 3:223.147 #1448
? 1:630.976 2:140725000 3:451.199 #1449
? 1:626.432 2:138842 3:303.321 #1450
? 1:449.996 2:71616.9 3:177.99 #1451
? 1:577.283 2:70811.5 3:216.082 #1452
? 1:621.225 2:333354 3:325.99 #1453
? 1:1483.05 2:68312.1 3:269.086 #1454
? 1:9295.52 2:16283.8 3:372.408 #1455
? 1:1686.14 2:17409.5 3:1626.73 #1456
? 1:3456.84 2:18745.1 3:129518000 #1457
? 1:2600.67 2:11418.9 3:129449000 #1458
? 1:1862.24 2:6819.02 3:25399.9 #1459
? 1:1111.17 2:11984.1 3:1025.61 #1460
? 1:1128.49 2:6254.73 3:351.901 #1461
? 1:4651.62 2:4120.39 3:401.453 #1462
? 1:4782.11 2:7969.35 3:472.17 #1463
? 1:1420.32 2:39763.7 3:451.942 #1464
? 1:1007.28 2:13989.9 3:470.273 #1465
? 1:337.472 2:18335.6 3:844.556 #1466
? 1:679.327 2:8178.16 3:2815.82 #1467
? 1:334.619 2:8693.32 3:3857.68 #1468
? 1:307.316 2:5143.87 3:4580.93 #1469
? 1:208.559 2:7992.01 3:4065.93 #1470
? 1:238.187 2:2956.13 3:645.764 #1471
? 1:546.509 2:2909.74 3:952.325 #1472
? 1:361.067 2:5118 3:828.815 #1473
? 1:201.184 2:4316.11 3:1149.34 #1474
? 1:133.098 2:3456.63 3:852.53 #1475
? 1:123.987 2:7537.88 3:532.502 #1476
? 1:141.879 2:5215.31 3:614.364 #1477
? 1:122.841 2:17877.3 3:1098.64 #1478
? 1:116.423 2:14386.4 3:1867.76 #1479
? 1:109.329 2:25307.1 3:763.792 #1480
? 1:137.011 2:79787.5 3:343.041 #1481
? 1:200.674 2:123065 3:394.475 #1482
? 1:151.006 2:137251 3:198.416 #1483
? 1:198.764 2:225809 3:219.383 #1484
? 1:240.273 2:44216.4 3:200.089 #1485
? 1:99.3334 2:109686 3:209.507 #1486
? 1:104.1 2:84069.4 3:209.08 #1487
? 1:97.0417 2:18306.7 3:140.601 #1488
? 1:98.4421 2:19376.9 3:170.248 #1489
? 1:96.7881 2:19088.5 3:152.707 #1490
? 1:94.3878 2:13829.8 3:145.143 #1491
? 1:97.4977 2:15626.7 3:166.963 #1492
? 1:93.5616 2:12953.7 3:178.861 #1493
? 1:95.8937 2:4341.27 3:220.2 #1494
? 1:94.0475 2:10765.4 3:187.972 #1495
? 1:92.6696 2:33333.9 3:139.277 #1496
? 1:93.875 2:76536.2 3:138.215 #1497
? 1:94.7376 2:3377.37 3:122.774 #1498
? 1:96.1943 2:31330.7 3:121.978 #1499
? 1:95.6489 2:6817.62 3:119.366 #1500
? 1:93.1584 2:4248.51 3:119.331 #1501
? 1:93.9188 2:6963.38 3:121.174 #1502
? 1:92.8381 2:6726.52 3:118.306 #1503
? 1:93.1662 2:5176.25 3:120.117 #1504
? 1:94.4546 2:4912.96 3:117.656 #1505
? 1:95.6132 2:11301.2 3:115.605 #1506
? 1:94.6209 2:3604.06 3:112.534 #1507
? 1:95.389 2:4669.09 3:111.31 #1508
? 1:96.6591 2:40002.4 3:114.086 #1509
? 1:95.887 2:8658.41 3:114.473 #1510
? 1:96.4476 2:9681.88 3:118.179 #1511
? 1:95.0447 2:11212.3 3:119.443 #1512
? 1:94.2053 2:26961.5 3:123.166 #1513
? 1:94.3248 2:250584 3:127.656 #1514
? 1:93.7718 2:62274.2 3:125.597 #1515
? 1:94.3968 2:21328.8 3:132.599 #1516
? 1:93.1799 2:239317 3:130.952 #1517
? 1:95.299 2:13397.2 3:123.834 #1518
? 1:95.1975 2:56372.5 3:125.941 #1519
? 1:94.8908 2:6838.18 3:122.96 #1520
? 1:94.8854 2:12467.8 3:124.675 #1521
? 1:94.1077 2:6452.3 3:120.078 #1522
? 1:93.318 2:1528.51 3:117.433 #1523
? 1:94.2837 2:1110.18 3:117.042 #1524
? 1:93.7836 2:1491.58 3:115.257 #1525
? 1:94.084 2:3272.6 3:114.176 #1526
? 1:91.8551 2:125865000 3:112.275 #1527
? 1:92.0826 2:6181.68 3:114.196 #1528
? 1:92.6967 2:44811.1 3:115.968 #1529
? 1:94.0347 2:15130.6 3:116.612 #1530
? 1:95.0976 2:80182.5 3:120.301 #1531
? 1:95.3274 2:30379.3 3:117.206 #1532
? 1:95.3224 2:7694.26 3:117.629 #1533
? 1:96.1023 2:424762 3:119.193 #1534
? 1:95.8697 2:126535 3:114.603 #1535
? 1:95.8129 2:134983000 3:114.382 #1536
? 1:95.7451 2:64684.5 3:109.853 #1537
? 1:95.2846 2:690313 3:110.286 #1538
? 1:94.8009 2:17361.1 3:109.274 #1539
? 1:94.0936 2:6760.32 3:110.039 #1540
? 1:93.0702 2:16204.6 3:112.053 #1541
? 1:93.5203 2:16559.8 3:109.992 #1542
? 1:91.7689 2:3317.26 3:111.418 #1543
? 1:89.9567 2:3068.77 3:112.952 #1544
? 1:87.274 2:5012.96 3:114.216 #1545
? 1:86.6223 2:20568.2 3:117.032 #1546
? 1:86.3468 2:14753.7 3:114.307 #1547
? 1:86.1073 2:3216.01 3:116.76 #1548
? 1:85.8466 2:8198.37 3:118.536 #1549
? 1:85.6319 2:74915.1 3:111.272 #1550
? 1:84.4436 2:707167 3:117.181 #1551
? 1:86.5821 2:14028000 3:127.838 #1552
? 1:86.7795 2:2244.22 3:133.423 #1553
? 1:88.052 2:778.303 3:144.262 #1554
? 1:84.5566 2:315.848 3:166.622 #1555
? 1:87.6488 2:231.099 3:1042.01 #1556
? 1:89.1581 2:228.342 3:20618.8 #1557
? 1:87.1252 2:151.923 3:34957 #1558
? 1:87.6587 2:153.614 3:65707.3 #1559
? 1:85.1202 2:113.907 3:2366.18 #1560
? 1:84.531 2:236.519 3:1171.03 #1561
? 1:82.1577 2:8305.12 3:508.798 #1562
? 1:83.5727 2:108443000 3:634.795 #1563
? 1:93.2379 2:112368000 3:1501.04 #1564
? 1:91.7275 2:112633000 3:2046.06 #1565
? 1:93.1502 2:112721000 3:1563.51 #1566
? 1:95.7453 2:113259000 3:1180.81 #1567
? 1:98.0304 2:113815000 3:1836.22 #1568
? 1:102.612 2:114098000 3:102242000 #1569
? 1:101.418 2:111647000 3:107746000 #1570
? 1:102.27 2:11238000 3:109838000 #1571
? 1:102.373 2:112607000 3:109936000 #1572
? 1:103.723 2:113657000 3:110562000 #1573
? 1:112.385 2:114584000 3:112316000 #1574
? 1:112.866 2:114257000 3:114269000 #1575
? 1:108.727 2:114591000 3:113036000 #1576
? 1:182.243 2:115798000 3:570559 #1577
? 1:260.714 2:11612000 3:112148000 #1578
? 1:148.404 2:115215000 3:85306.9 #1579
? 1:135.033 2:113493000 3:19894.5 #1580
? 1:132.71 2:111703000 3:21346.4 #1581
? 1:135.254 2:112626000 3:23528.4 #1582
? 1:143.418 2:112407000 3:24496 #1583
? 1:140.736 2:109555000 3:8274.85 #1584
? 1:139.159 2:107285000 3:3980.85 #1585
? 1:138.61 2:107695000 3:6534.74 #1586
? 1:141.267 2:108961000 3:10608.5 #1587
? 1:142.607 2:108771000 3:5943.86 #1588
? 1:143.934 2:108093000 3:5137.92 #1589
? 1:147.747 2:109273000 3:2147.96 #1590
? 1:151.283 2:109422000 3:1189.21 #1591
? 1:154.807 2:109548000 3:1003.61 #1592
? 1:154.72 2:110596000 3:689.916 #1593
? 1:175.227 2:111176000 3:733.698 #1594
? 1:192.142 2:108566000 3:660.908 #1595
? 1:183.776 2:108687000 3:676.919 #1596
? 1:189.41 2:108919000 3:956.138 #1597
? 1:183.886 2:10836000 3:1039.17 #1598
? 1:197.301 2:109232000 3:764.309 #1599
? 1:197.354 2:109688000 3:798.695 #1600
? 1:181.658 2:109628000 3:749.689 #1601
? 1:180.433 2:108638000 3:748.853 #1602
? 1:184.988 2:109269000 3:864.14 #1603
? 1:194.398 2:111309000 3:1059.56 #1604
? 1:198.182 2:109829000 3:1108.45 #1605
? 1:206.208 2:111166000 3:1177.27 #1606
? 1:219.291 2:123406 3:816.824 #1607
? 1:230.721 2:109262 3:1070.8 #1608
? 1:291.481 2:44090.1 3:1410.11 #1609
? 1:294.909 2:110132000 3:1197.82 #1610
? 1:261.376 2:164654 3:973.653 #1611
? 1:239.909 2:218823 3:1254.59 #1612
? 1:231.784 2:649914 3:1306.56 #1613
? 1:273.948 2:77889.3 3:2129.55 #1614
? 1:297.592 2:110428 3:1693.71 #1615
? 1:326.889 2:263156 3:1789.84 #1616
? 1:293.884 2:185547 3:2495.87 #1617
? 1:285.263 2:57812.8 3:2316.21 #1618
? 1:342.088 2:65457.2 3:1111.2 #1619
? 1:334.923 2:114475000 3:1091.55 #1620
? 1:257.218 2:146870 3:1013.09 #1621
? 1:261.432 2:87296.8 3:994.443 #1622
? 1:349.46 2:49750.8 3:744.331 #1623
? 1:433.406 2:439660 3:761.072 #1624
? 1:421.498 2:49129.7 3:699.729 #1625
? 1:458.171 2:329356 3:752.604 #1626
? 1:469.2 2:46570.7 3:525.294 #1627
? 1:523.224 2:151577 3:596.96 #1628
? 1:635.086 2:322053 3:1782.73 #1629
? 1:518.748 2:112552000 3:2130.86 #1630
? 1:375.641 2:93143.5 3:1393.41 #1631
? 1:390.755 2:91048.2 3:2320.68 #1632
? 1:419.426 2:78996 3:2206.64 #1633
? 1:385.838 2:12259.1 3:2485.64 #1634
? 1:397.173 2:3983.91 3:2495 #1635
? 1:349.923 2:4819.59 3:2250.42 #1636
? 1:280.05 2:9224.26 3:2288.13 #1637
? 1:323.659 2:3929.93 3:2100.96 #1638
? 1:483.686 2:2285.75 3:1562.1 #1639
? 1:1056.78 2:2726.11 3:1375.95 #1640
? 1:1311.59 2:2156.02 3:1130.27 #1641
? 1:1397.16 2:2142.75 3:976.579 #1642
? 1:1330.13 2:1824.38 3:948.023 #1643
? 1:1167.03 2:1837.88 3:1271.88 #1644
? 1:1285.03 2:1380.54 3:1662.52 #1645
? 1:786.385 2:1386.38 3:1299.18 #1646
? 1:596.191 2:1446.59 3:1060.78 #1647
? 1:423.947 2:2184.22 3:2139.8 #1648
? 1:364.606 2:3930.9 3:1569.56 #1649
? 1:356.96 2:3665.26 3:2269.14 #1650
? 1:310.139 2:2763.79 3:2138.57 #1651
? 1:282.194 2:3515.37 3:2462.24 #1652
? 1:340.584 2:4167.26 3:3143.27 #1653
? 1:346.157 2:2967.14 3:1917.62 #1654
? 1:371.566 2:2288.84 3:1460.19 #1655
? 1:366.681 2:3493.85 3:1726.78 #1656
? 1:329.093 2:3135.67 3:2762.54 #1657
? 1:341.171 2:1948.25 3:2085.5 #1658
? 1:395.161 2:2293.82 3:1723.74 #1659
? 1:323.972 2:5958.65 3:2345.85 #1660
? 1:297.918 2:5765.45 3:1491.8 #1661
? 1:230.527 2:5671.18 3:1309.66 #1662
? 1:226.204 2:2811.63 3:2251.64 #1663
? 1:274.478 2:4906.48 3:2239.59 #1664
? 1:247.275 2:3714.94 3:2336.8 #1665
? 1:238.501 2:5345.2 3:1903.95 #1666
? 1:211.82 2:3736.24 3:1717.29 #1667
? 1:306.575 2:6861.57 3:1625.03 #1668
? 1:493.713 2:7143.18 3:1003.29 #1669
? 1:399.143 2:5426.11 3:1224.23 #1670
? 1:359.541 2:8366.97 3:1691.86 #1671
? 1:409.509 2:6719.15 3:2294 #1672
? 1:365.642 2:4501.88 3:1856.79 #1673
? 1:289.085 2:3679.02 3:1388.59 #1674
? 1:273.478 2:2966.76 3:1445.51 #1675
? 1:259.767 2:3392.69 3:1446.67 #1676
? 1:240.722 2:3962.26 3:2275.44 #1677
? 1:288.212 2:3086.7 3:2506.46 #1678
? 1:307.984 2:4004.85 3:3161.4 #1679
? 1:249.359 2:3212.1 3:3324.97 #1680
? 1:233.296 2:2935.39 3:3098.1 #1681
? 1:244.964 2:3398.14 3:2265.72 #1682
? 1:236.521 2:3331.16 3:4409.79 #1683
? 1:340.105 2:2802.09 3:2602.46 #1684
? 1:375.161 2:2947.59 3:1899.3 #1685
? 1:307.767 2:2156.18 3:2159.48 #1686
? 1:276.744 2:2381.72 3:4414.63 #1687
? 1:262.097 2:2757.6 3:2720.22 #1688
? 1:282.316 2:2274.21 3:1699.27 #1689
? 1:259.998 2:2123.57 3:1872.27 #1690
? 1:303.082 2:2189.86 3:1424.2 #1691
? 1:319.422 2:2109.28 3:2309.19 #1692
? 1:294.975 2:3639.23 3:3138.29 #1693
? 1:277.769 2:2674.71 3:1578.74 #1694
? 1:227.879 2:3072.97 3:1755.56 #1695
? 1:213.874 2:4548.54 3:2028.19 #1696
? 1:194.11 2:5178.7 3:2910.3 #1697
? 1:205.102 2:2880.16 3:2196.75 #1698
? 1:184.263 2:3805.82 3:2328.29 #1699
? 1:188.201 2:3199.85 3:2659.52 #1700
? 1:164.434 2:3233.42 3:2107.6 #1701
? 1:155.518 2:3919.17 3:1596.62 #1702
? 1:165.771 2:4445.48 3:1962.26 #1703
? 1:195.179 2:3068.81 3:1728.21 #1704
? 1:244.945 2:2867.76 3:1896.74 #1705
? 1:241.779 2:3217.75 3:2125.97 #1706
? 1:208.398 2:5135.55 3:2576.5 #1707
