? 1:49.0924 2:170.333 3:170.05 #965 @ data/20140226_h_10fps.avi
? 1:51.9124 2:156.172 3:161.113 #966 @ data/20140226_h_10fps.avi
? 1:74.2929 2:166.989 3:153.626 #967 @ data/20140226_h_10fps.avi
? 1:75.6195 2:160.84 3:147.997 #968 @ data/20140226_h_10fps.avi
? 1:74.0963 2:157.125 3:155.349 #969 @ data/20140226_h_10fps.avi
? 1:74.8849 2:178.29 3:153.931 #970 @ data/20140226_h_10fps.avi
? 1:74.7214 2:177.688 3:141.098 #971 @ data/20140226_h_10fps.avi
? 1:74.1071 2:176.594 3:151.137 #972 @ data/20140226_h_10fps.avi
? 1:73.9287 2:175.931 3:161.412 #973 @ data/20140226_h_10fps.avi
? 1:74.0926 2:169.988 3:142.195 #974 @ data/20140226_h_10fps.avi
? 1:71.7001 2:178.065 3:156.635 #975 @ data/20140226_h_10fps.avi
? 1:71.7729 2:173.6 3:166.768 #976 @ data/20140226_h_10fps.avi
? 1:51.0402 2:171.146 3:172.261 #977 @ data/20140226_h_10fps.avi
? 1:52.3192 2:173.141 3:163.177 #978 @ data/20140226_h_10fps.avi
? 1:73.6181 2:170.926 3:148.702 #979 @ data/20140226_h_10fps.avi
? 1:73.3831 2:175.241 3:155.247 #980 @ data/20140226_h_10fps.avi
? 1:72.8788 2:173.906 3:147.285 #981 @ data/20140226_h_10fps.avi
? 1:73.6822 2:174.942 3:157.747 #982 @ data/20140226_h_10fps.avi
? 1:52.975 2:177.508 3:150.839 #983 @ data/20140226_h_10fps.avi
? 1:52.7184 2:171.434 3:145.416 #984 @ data/20140226_h_10fps.avi
? 1:50.8674 2:174.938 3:152.797 #985 @ data/20140226_h_10fps.avi
? 1:51.1349 2:171.769 3:148.679 #986 @ data/20140226_h_10fps.avi
? 1:52.3355 2:167.968 3:155.435 #987 @ data/20140226_h_10fps.avi
? 1:72.8147 2:165.801 3:142.747 #988 @ data/20140226_h_10fps.avi
? 1:74.7449 2:165.227 3:154.432 #989 @ data/20140226_h_10fps.avi
? 1:50.0576 2:163.754 3:149.998 #990 @ data/20140226_h_10fps.avi
? 1:47.5855 2:158.752 3:161.862 #991 @ data/20140226_h_10fps.avi
? 1:48.0947 2:156.131 3:171.767 #992 @ data/20140226_h_10fps.avi
? 1:48.4598 2:162.654 3:161.59 #993 @ data/20140226_h_10fps.avi
? 1:49.1426 2:161.264 3:147.187 #994 @ data/20140226_h_10fps.avi
? 1:49.0758 2:162.637 3:146.365 #995 @ data/20140226_h_10fps.avi
? 1:49.5099 2:162.175 3:142.315 #996 @ data/20140226_h_10fps.avi
? 1:54.1096 2:168.265 3:154.275 #997 @ data/20140226_h_10fps.avi
? 1:72.6646 2:171.107 3:151.615 #998 @ data/20140226_h_10fps.avi
? 1:51.6016 2:168.173 3:150.956 #999 @ data/20140226_h_10fps.avi
? 1:51.336 2:174.062 3:156.855 #1000 @ data/20140226_h_10fps.avi
? 1:53.4261 2:170.467 3:166.421 #1001 @ data/20140226_h_10fps.avi
? 1:49.5674 2:169.651 3:178.589 #1002 @ data/20140226_h_10fps.avi
? 1:49.4198 2:169.98 3:176.652 #1003 @ data/20140226_h_10fps.avi
? 1:49.9669 2:166.545 3:162.9 #1004 @ data/20140226_h_10fps.avi
? 1:73.3122 2:169.612 3:171.18 #1005 @ data/20140226_h_10fps.avi
? 1:73.7263 2:169.054 3:168.568 #1006 @ data/20140226_h_10fps.avi
? 1:74.434 2:169.502 3:165.276 #1007 @ data/20140226_h_10fps.avi
? 1:75.6287 2:169.627 3:159.676 #1008 @ data/20140226_h_10fps.avi
? 1:76.5278 2:165.52 3:154.718 #1009 @ data/20140226_h_10fps.avi
? 1:77.2038 2:170.424 3:146.192 #1010 @ data/20140226_h_10fps.avi
? 1:77.485 2:165.192 3:150.868 #1011 @ data/20140226_h_10fps.avi
? 1:75.5046 2:168.696 3:164.861 #1012 @ data/20140226_h_10fps.avi
? 1:72.1753 2:168.057 3:160.507 #1013 @ data/20140226_h_10fps.avi
? 1:70.1882 2:165.933 3:156.27 #1014 @ data/20140226_h_10fps.avi
? 1:71.095 2:169.195 3:158.32 #1015 @ data/20140226_h_10fps.avi
? 1:48.2311 2:166.477 3:159.899 #1016 @ data/20140226_h_10fps.avi
? 1:48.3119 2:166.685 3:165.492 #1017 @ data/20140226_h_10fps.avi
? 1:44.7482 2:168.724 3:167.71 #1018 @ data/20140226_h_10fps.avi
? 1:43.8704 2:163.456 3:166.666 #1019 @ data/20140226_h_10fps.avi
? 1:51.7972 2:170.534 3:163.187 #1020 @ data/20140226_h_10fps.avi
? 1:43.3644 2:170.876 3:165.68 #1021 @ data/20140226_h_10fps.avi
? 1:47.2632 2:171.848 3:164.955 #1022 @ data/20140226_h_10fps.avi
? 1:42.2673 2:174.438 3:160.28 #1023 @ data/20140226_h_10fps.avi
? 1:41.5978 2:164.355 3:157.609 #1024 @ data/20140226_h_10fps.avi
? 1:47.7137 2:174.102 3:158.888 #1025 @ data/20140226_h_10fps.avi
? 1:38.6222 2:171.128 3:149.771 #1026 @ data/20140226_h_10fps.avi
? 1:38.8099 2:173.834 3:155.366 #1027 @ data/20140226_h_10fps.avi
? 1:40.0403 2:173.599 3:145.191 #1028 @ data/20140226_h_10fps.avi
? 1:40.5213 2:165.932 3:142.262 #1029 @ data/20140226_h_10fps.avi
? 1:44.5878 2:173.952 3:169.739 #1030 @ data/20140226_h_10fps.avi
? 1:40.7905 2:171.508 3:162.937 #1031 @ data/20140226_h_10fps.avi
? 1:43.0978 2:173.486 3:177.205 #1032 @ data/20140226_h_10fps.avi
? 1:43.4698 2:172.654 3:171.656 #1033 @ data/20140226_h_10fps.avi
? 1:42.2128 2:165.995 3:160.696 #1034 @ data/20140226_h_10fps.avi
? 1:43.976 2:173.791 3:165.659 #1035 @ data/20140226_h_10fps.avi
? 1:42.5692 2:172.076 3:145.196 #1036 @ data/20140226_h_10fps.avi
? 1:44.0491 2:170.067 3:141.839 #1037 @ data/20140226_h_10fps.avi
? 1:45.1972 2:174.212 3:138.667 #1038 @ data/20140226_h_10fps.avi
? 1:45.4341 2:165.634 3:141.153 #1039 @ data/20140226_h_10fps.avi
? 1:49.122 2:173.923 3:139.912 #1040 @ data/20140226_h_10fps.avi
? 1:45.5511 2:169.776 3:142.735 #1041 @ data/20140226_h_10fps.avi
? 1:46.6023 2:169.115 3:144.933 #1042 @ data/20140226_h_10fps.avi
? 1:45.8323 2:165.349 3:140.037 #1043 @ data/20140226_h_10fps.avi
? 1:45.9276 2:157.55 3:137.668 #1044 @ data/20140226_h_10fps.avi
? 1:48.7686 2:169.809 3:162.759 #1045 @ data/20140226_h_10fps.avi
? 1:45.7311 2:158.633 3:154.034 #1046 @ data/20140226_h_10fps.avi
? 1:47.9664 2:167.473 3:156.673 #1047 @ data/20140226_h_10fps.avi
? 1:47.6321 2:167.906 3:146.129 #1048 @ data/20140226_h_10fps.avi
? 1:46.87 2:162.452 3:140.486 #1049 @ data/20140226_h_10fps.avi
? 1:50.963 2:173.238 3:152.704 #1050 @ data/20140226_h_10fps.avi
? 1:45.3754 2:170.958 3:152.153 #1051 @ data/20140226_h_10fps.avi
? 1:45.9767 2:173.353 3:152.639 #1052 @ data/20140226_h_10fps.avi
? 1:44.7061 2:173.912 3:150.007 #1053 @ data/20140226_h_10fps.avi
? 1:43.7309 2:168.449 3:142.748 #1054 @ data/20140226_h_10fps.avi
? 1:47.2885 2:173.454 3:141.221 #1055 @ data/20140226_h_10fps.avi
? 1:43.9599 2:174.143 3:149.723 #1056 @ data/20140226_h_10fps.avi
? 1:46.4491 2:173.123 3:158.884 #1057 @ data/20140226_h_10fps.avi
? 1:47.1286 2:173.376 3:172.167 #1058 @ data/20140226_h_10fps.avi
? 1:46.3924 2:168.95 3:166.995 #1059 @ data/20140226_h_10fps.avi
? 1:49.8095 2:173.379 3:173.253 #1060 @ data/20140226_h_10fps.avi
? 1:45.6524 2:171.213 3:170.626 #1061 @ data/20140226_h_10fps.avi
? 1:46.6823 2:171.142 3:173.574 #1062 @ data/20140226_h_10fps.avi
? 1:46.9629 2:169.256 3:167.485 #1063 @ data/20140226_h_10fps.avi
? 1:45.6441 2:164.302 3:158.818 #1064 @ data/20140226_h_10fps.avi
? 1:49.7795 2:166.927 3:160.736 #1065 @ data/20140226_h_10fps.avi
? 1:46.3455 2:162.757 3:160.751 #1066 @ data/20140226_h_10fps.avi
? 1:47.4058 2:163.512 3:149.641 #1067 @ data/20140226_h_10fps.avi
? 1:45.9203 2:161.786 3:155.002 #1068 @ data/20140226_h_10fps.avi
? 1:45.6459 2:155.695 3:149.712 #1069 @ data/20140226_h_10fps.avi
? 1:70.1388 2:161.51 3:165.74 #1070 @ data/20140226_h_10fps.avi
? 1:47.8389 2:150.776 3:168.565 #1071 @ data/20140226_h_10fps.avi
? 1:74.2959 2:153.74 3:174.497 #1072 @ data/20140226_h_10fps.avi
? 1:75.4257 2:152.673 3:173.654 #1073 @ data/20140226_h_10fps.avi
? 1:75.1045 2:149.149 3:168.376 #1074 @ data/20140226_h_10fps.avi
? 1:77.2053 2:156.28 3:174.02 #1075 @ data/20140226_h_10fps.avi
? 1:81.97 2:157.097 3:173.621 #1076 @ data/20140226_h_10fps.avi
? 1:80.4203 2:160.873 3:172.784 #1077 @ data/20140226_h_10fps.avi
? 1:75.0833 2:158.681 3:174.593 #1078 @ data/20140226_h_10fps.avi
? 1:48.7755 2:150.264 3:157.666 #1079 @ data/20140226_h_10fps.avi
? 1:48.5501 2:159.49 3:167.297 #1080 @ data/20140226_h_10fps.avi
? 1:70.4686 2:161.162 3:150.559 #1081 @ data/20140226_h_10fps.avi
? 1:73.0929 2:175.663 3:151.409 #1082 @ data/20140226_h_10fps.avi
? 1:74.1885 2:169.657 3:163.883 #1083 @ data/20140226_h_10fps.avi
? 1:73.6978 2:163.76 3:160.274 #1084 @ data/20140226_h_10fps.avi
? 1:73.3103 2:171.93 3:164.683 #1085 @ data/20140226_h_10fps.avi
? 1:74.425 2:170.987 3:162.319 #1086 @ data/20140226_h_10fps.avi
? 1:80.0487 2:170.742 3:166.561 #1087 @ data/20140226_h_10fps.avi
? 1:78.7011 2:173.62 3:175.971 #1088 @ data/20140226_h_10fps.avi
? 1:74.8326 2:168.077 3:164.677 #1089 @ data/20140226_h_10fps.avi
? 1:75.3853 2:173.203 3:173.859 #1090 @ data/20140226_h_10fps.avi
? 1:73.5452 2:172.763 3:162.035 #1091 @ data/20140226_h_10fps.avi
? 1:75.3942 2:173.051 3:162.789 #1092 @ data/20140226_h_10fps.avi
? 1:76.7137 2:173.762 3:157.577 #1093 @ data/20140226_h_10fps.avi
? 1:75.2313 2:165.665 3:148.824 #1094 @ data/20140226_h_10fps.avi
? 1:75.1179 2:174.53 3:146.336 #1095 @ data/20140226_h_10fps.avi
? 1:76.772 2:171.66 3:147.084 #1096 @ data/20140226_h_10fps.avi
? 1:79.1158 2:170.996 3:144.132 #1097 @ data/20140226_h_10fps.avi
? 1:79.64 2:168.023 3:171.282 #1098 @ data/20140226_h_10fps.avi
? 1:78.544 2:159.388 3:169.595 #1099 @ data/20140226_h_10fps.avi
? 1:80.8788 2:171.801 3:170.348 #1100 @ data/20140226_h_10fps.avi
? 1:78.642 2:169.325 3:166.137 #1101 @ data/20140226_h_10fps.avi
? 1:79.8539 2:172.358 3:171.429 #1102 @ data/20140226_h_10fps.avi
? 1:79.5253 2:172.843 3:162.058 #1103 @ data/20140226_h_10fps.avi
? 1:77.6244 2:169.701 3:145.733 #1104 @ data/20140226_h_10fps.avi
? 1:77.0361 2:171.573 3:159.784 #1105 @ data/20140226_h_10fps.avi
? 1:77.0527 2:172.082 3:145.801 #1106 @ data/20140226_h_10fps.avi
? 1:77.1233 2:172.033 3:169.975 #1107 @ data/20140226_h_10fps.avi
? 1:74.519 2:174.178 3:157.02 #1108 @ data/20140226_h_10fps.avi
? 1:71.4529 2:170.428 3:146.875 #1109 @ data/20140226_h_10fps.avi
? 1:75.2019 2:171.215 3:151.405 #1110 @ data/20140226_h_10fps.avi
? 1:73.9199 2:172.673 3:150.237 #1111 @ data/20140226_h_10fps.avi
? 1:75.0967 2:172.739 3:164.101 #1112 @ data/20140226_h_10fps.avi
? 1:75.4852 2:174.626 3:163.505 #1113 @ data/20140226_h_10fps.avi
? 1:73.8526 2:171.114 3:154.849 #1114 @ data/20140226_h_10fps.avi
? 1:74.7764 2:173.825 3:166.337 #1115 @ data/20140226_h_10fps.avi
? 1:72.2947 2:175.963 3:176.341 #1116 @ data/20140226_h_10fps.avi
? 1:73.5856 2:173.358 3:172.74 #1117 @ data/20140226_h_10fps.avi
? 1:72.9039 2:173.777 3:167.43 #1118 @ data/20140226_h_10fps.avi
? 1:70.4261 2:170.338 3:162.108 #1119 @ data/20140226_h_10fps.avi
? 1:71.4503 2:173.98 3:161.087 #1120 @ data/20140226_h_10fps.avi
? 1:49.8833 2:172.96 3:151.7 #1121 @ data/20140226_h_10fps.avi
? 1:70.2469 2:174.785 3:168.84 #1122 @ data/20140226_h_10fps.avi
? 1:49.7828 2:175.283 3:170.759 #1123 @ data/20140226_h_10fps.avi
? 1:69.8637 2:171.419 3:167.957 #1124 @ data/20140226_h_10fps.avi
? 1:70.4212 2:174.256 3:169.505 #1125 @ data/20140226_h_10fps.avi
? 1:47.2185 2:174.826 3:171.508 #1126 @ data/20140226_h_10fps.avi
? 1:48.4827 2:173.697 3:172.577 #1127 @ data/20140226_h_10fps.avi
? 1:46.4274 2:175.034 3:174.232 #1128 @ data/20140226_h_10fps.avi
? 1:44.7517 2:172.551 3:168.85 #1129 @ data/20140226_h_10fps.avi
? 1:70.7994 2:173.884 3:172.339 #1130 @ data/20140226_h_10fps.avi
? 1:44.3973 2:174.1 3:173.217 #1131 @ data/20140226_h_10fps.avi
? 1:45.6506 2:174.486 3:172.573 #1132 @ data/20140226_h_10fps.avi
? 1:46.0192 2:174.994 3:172.323 #1133 @ data/20140226_h_10fps.avi
? 1:46.3346 2:172.571 3:168.401 #1134 @ data/20140226_h_10fps.avi
? 1:70.3018 2:173.995 3:171.993 #1135 @ data/20140226_h_10fps.avi
? 1:47.3816 2:170.472 3:171.9 #1136 @ data/20140226_h_10fps.avi
? 1:48.2 2:166.977 3:170.339 #1137 @ data/20140226_h_10fps.avi
? 1:48.1767 2:162.087 3:170.376 #1138 @ data/20140226_h_10fps.avi
? 1:48.1769 2:158.967 3:165.626 #1139 @ data/20140226_h_10fps.avi
? 1:70.7839 2:160.283 3:166.104 #1140 @ data/20140226_h_10fps.avi
? 1:44.956 2:156.735 3:164.248 #1141 @ data/20140226_h_10fps.avi
? 1:42.9993 2:154.819 3:165.33 #1142 @ data/20140226_h_10fps.avi
? 1:40.6091 2:157.315 3:163.617 #1143 @ data/20140226_h_10fps.avi
? 1:40.6919 2:153.993 3:158.574 #1144 @ data/20140226_h_10fps.avi
? 1:45.4081 2:156.47 3:161.378 #1145 @ data/20140226_h_10fps.avi
? 1:44.9234 2:157.432 3:158.589 #1146 @ data/20140226_h_10fps.avi
? 1:44.2053 2:163.997 3:163.182 #1147 @ data/20140226_h_10fps.avi
? 1:42.0518 2:169.18 3:160.318 #1148 @ data/20140226_h_10fps.avi
? 1:39.5561 2:159.615 3:153.798 #1149 @ data/20140226_h_10fps.avi
? 1:40.1391 2:173.458 3:155.892 #1150 @ data/20140226_h_10fps.avi
? 1:38.2054 2:162.225 3:153.705 #1151 @ data/20140226_h_10fps.avi
? 1:36.5804 2:174.042 3:155.172 #1152 @ data/20140226_h_10fps.avi
? 1:36.1982 2:163.782 3:152.105 #1153 @ data/20140226_h_10fps.avi
? 1:35.4815 2:151.878 3:149.332 #1154 @ data/20140226_h_10fps.avi
? 1:37.5818 2:167.886 3:162.456 #1155 @ data/20140226_h_10fps.avi
? 1:37.0102 2:159.432 3:165.936 #1156 @ data/20140226_h_10fps.avi
? 1:37.2971 2:162.54 3:168.934 #1157 @ data/20140226_h_10fps.avi
? 1:35.767 2:162.823 3:168.083 #1158 @ data/20140226_h_10fps.avi
? 1:34.7352 2:164.75 3:171.189 #1159 @ data/20140226_h_10fps.avi
? 1:36.3155 2:166.625 3:171.876 #1160 @ data/20140226_h_10fps.avi
? 1:36.4683 2:164.518 3:169.699 #1161 @ data/20140226_h_10fps.avi
? 1:35.099 2:168.379 3:169.929 #1162 @ data/20140226_h_10fps.avi
? 1:33.1436 2:172.139 3:171.626 #1163 @ data/20140226_h_10fps.avi
? 1:32.2192 2:166.026 3:168.575 #1164 @ data/20140226_h_10fps.avi
? 1:32.9627 2:172.813 3:169.51 #1165 @ data/20140226_h_10fps.avi
? 1:30.4053 2:173.68 3:169.972 #1166 @ data/20140226_h_10fps.avi
? 1:32.4737 2:170.296 3:165.423 #1167 @ data/20140226_h_10fps.avi
? 1:32.1725 2:170.467 3:162.623 #1168 @ data/20140226_h_10fps.avi
? 1:32.2083 2:159.536 3:156.352 #1169 @ data/20140226_h_10fps.avi
? 1:34.6468 2:169.686 3:157.717 #1170 @ data/20140226_h_10fps.avi
? 1:35.615 2:169.939 3:153.853 #1171 @ data/20140226_h_10fps.avi
? 1:36.3396 2:170.337 3:147.578 #1172 @ data/20140226_h_10fps.avi
? 1:37.4886 2:169.436 3:142.304 #1173 @ data/20140226_h_10fps.avi
? 1:40.237 2:169.644 3:139.035 #1174 @ data/20140226_h_10fps.avi
? 1:41.3766 2:171.871 3:136.152 #1175 @ data/20140226_h_10fps.avi
? 1:39.7482 2:173.428 3:135.901 #1176 @ data/20140226_h_10fps.avi
? 1:41.146 2:169.446 3:139.151 #1177 @ data/20140226_h_10fps.avi
? 1:41.0232 2:168.257 3:140.361 #1178 @ data/20140226_h_10fps.avi
? 1:40.1677 2:166.536 3:138.108 #1179 @ data/20140226_h_10fps.avi
? 1:40.0698 2:169.049 3:134.847 #1180 @ data/20140226_h_10fps.avi
? 1:37.3183 2:165.01 3:132.315 #1181 @ data/20140226_h_10fps.avi
? 1:37.5095 2:170.255 3:129.851 #1182 @ data/20140226_h_10fps.avi
? 1:36.2806 2:169.924 3:129.877 #1183 @ data/20140226_h_10fps.avi
? 1:37.4663 2:169.98 3:131.627 #1184 @ data/20140226_h_10fps.avi
? 1:38.411 2:171.478 3:135.092 #1185 @ data/20140226_h_10fps.avi
? 1:35.4415 2:172.619 3:136.894 #1186 @ data/20140226_h_10fps.avi
? 1:37.9317 2:170.694 3:134.942 #1187 @ data/20140226_h_10fps.avi
? 1:38.2211 2:172.243 3:139.175 #1188 @ data/20140226_h_10fps.avi
? 1:37.4348 2:170.857 3:141.377 #1189 @ data/20140226_h_10fps.avi
? 1:36.2795 2:172.457 3:140.499 #1190 @ data/20140226_h_10fps.avi
? 1:34.1266 2:169.966 3:145.516 #1191 @ data/20140226_h_10fps.avi
? 1:35.3893 2:169.221 3:160.529 #1192 @ data/20140226_h_10fps.avi
? 1:38.9967 2:167.035 3:152.652 #1193 @ data/20140226_h_10fps.avi
? 1:41.1309 2:159.435 3:149.741 #1194 @ data/20140226_h_10fps.avi
? 1:40.3961 2:157.788 3:151.494 #1195 @ data/20140226_h_10fps.avi
? 1:39.6527 2:156.841 3:149.036 #1196 @ data/20140226_h_10fps.avi
? 1:42.1637 2:124.154 3:153.709 #1197 @ data/20140226_h_10fps.avi
? 1:43.7965 2:107.534 3:154.402 #1198 @ data/20140226_h_10fps.avi
? 1:42.3259 2:78.6222 3:148.194 #1199 @ data/20140226_h_10fps.avi
? 1:42.7917 2:78.6382 3:148.626 #1200 @ data/20140226_h_10fps.avi
? 1:38.7664 2:79.3584 3:145.335 #1201 @ data/20140226_h_10fps.avi
? 1:35.0557 2:74.3417 3:144.516 #1202 @ data/20140226_h_10fps.avi
? 1:38.1879 2:80.3781 3:140.076 #1203 @ data/20140226_h_10fps.avi
? 1:45.0593 2:106.118 3:136.836 #1204 @ data/20140226_h_10fps.avi
? 1:46.1093 2:107.176 3:138.26 #1205 @ data/20140226_h_10fps.avi
? 1:44.566 2:85.5531 3:137.778 #1206 @ data/20140226_h_10fps.avi
? 1:79.0418 2:114.389 3:132.96 #1207 @ data/20140226_h_10fps.avi
? 1:110.41 2:143.447 3:131.029 #1208 @ data/20140226_h_10fps.avi
? 1:123.164 2:156.073 3:128.794 #1209 @ data/20140226_h_10fps.avi
? 1:149.209 2:161.471 3:106.316 #1210 @ data/20140226_h_10fps.avi
? 1:151.312 2:159.626 3:103.739 #1211 @ data/20140226_h_10fps.avi
? 1:154.602 2:168.861 3:104.768 #1212 @ data/20140226_h_10fps.avi
? 1:163.698 2:173.872 3:134.023 #1213 @ data/20140226_h_10fps.avi
? 1:164.641 2:174.189 3:112.576 #1214 @ data/20140226_h_10fps.avi
? 1:159.7 2:175.535 3:110.911 #1215 @ data/20140226_h_10fps.avi
? 1:163.651 2:175.332 3:114.678 #1216 @ data/20140226_h_10fps.avi
? 1:163.985 2:174.695 3:144.024 #1217 @ data/20140226_h_10fps.avi
? 1:160.02 2:174.108 3:153.349 #1218 @ data/20140226_h_10fps.avi
? 1:161.54 2:173.122 3:148.245 #1219 @ data/20140226_h_10fps.avi
? 1:167.716 2:171.338 3:144.499 #1220 @ data/20140226_h_10fps.avi
? 1:167.981 2:170.995 3:144.714 #1221 @ data/20140226_h_10fps.avi
? 1:169.654 2:172.28 3:144.892 #1222 @ data/20140226_h_10fps.avi
? 1:167.903 2:173.333 3:139.892 #1223 @ data/20140226_h_10fps.avi
? 1:164.506 2:168.474 3:138.987 #1224 @ data/20140226_h_10fps.avi
? 1:160.644 2:165.233 3:138.706 #1225 @ data/20140226_h_10fps.avi
? 1:157.61 2:162.402 3:140.808 #1226 @ data/20140226_h_10fps.avi
? 1:158.594 2:173.16 3:145.829 #1227 @ data/20140226_h_10fps.avi
? 1:143.992 2:166.181 3:139.224 #1228 @ data/20140226_h_10fps.avi
? 1:145.156 2:171.348 3:96.7875 #1229 @ data/20140226_h_10fps.avi
? 1:145.476 2:164.254 3:93.2225 #1230 @ data/20140226_h_10fps.avi
? 1:155.029 2:164.034 3:84.3281 #1231 @ data/20140226_h_10fps.avi
? 1:161.761 2:166.427 3:95.3069 #1232 @ data/20140226_h_10fps.avi
? 1:154.121 2:164.635 3:147.929 #1233 @ data/20140226_h_10fps.avi
? 1:152.526 2:166.906 3:132.144 #1234 @ data/20140226_h_10fps.avi
? 1:149.668 2:165.417 3:137.001 #1235 @ data/20140226_h_10fps.avi
? 1:143.767 2:166.565 3:140.199 #1236 @ data/20140226_h_10fps.avi
? 1:148.384 2:170.715 3:144.333 #1237 @ data/20140226_h_10fps.avi
? 1:135.748 2:168.371 3:131.272 #1238 @ data/20140226_h_10fps.avi
? 1:141.416 2:170.478 3:118.527 #1239 @ data/20140226_h_10fps.avi
? 1:141.81 2:166.292 3:88.8063 #1240 @ data/20140226_h_10fps.avi
? 1:153.748 2:165.334 3:96.4947 #1241 @ data/20140226_h_10fps.avi
? 1:163.821 2:166.949 3:90.4803 #1242 @ data/20140226_h_10fps.avi
? 1:158.179 2:166.4 3:88.3345 #1243 @ data/20140226_h_10fps.avi
? 1:160.52 2:166.376 3:90.5355 #1244 @ data/20140226_h_10fps.avi
? 1:153.139 2:164.575 3:90.9474 #1245 @ data/20140226_h_10fps.avi
? 1:151.804 2:163.465 3:123.431 #1246 @ data/20140226_h_10fps.avi
? 1:155.296 2:164.18 3:145.47 #1247 @ data/20140226_h_10fps.avi
? 1:122.459 2:161.247 3:118.484 #1248 @ data/20140226_h_10fps.avi
? 1:121.319 2:162.368 3:120.89 #1249 @ data/20140226_h_10fps.avi
? 1:119.48 2:159.95 3:93.3321 #1250 @ data/20140226_h_10fps.avi
? 1:145.601 2:161.195 3:90.879 #1251 @ data/20140226_h_10fps.avi
? 1:151.406 2:161.392 3:96.9714 #1252 @ data/20140226_h_10fps.avi
? 1:146.67 2:161.956 3:95.878 #1253 @ data/20140226_h_10fps.avi
? 1:147.122 2:161.7 3:94.6497 #1254 @ data/20140226_h_10fps.avi
? 1:144.245 2:158.313 3:93.2152 #1255 @ data/20140226_h_10fps.avi
? 1:142.007 2:157.03 3:95.0789 #1256 @ data/20140226_h_10fps.avi
? 1:144.223 2:161.575 3:96.6251 #1257 @ data/20140226_h_10fps.avi
? 1:113.885 2:159.972 3:100.627 #1258 @ data/20140226_h_10fps.avi
? 1:113.483 2:161.615 3:117.814 #1259 @ data/20140226_h_10fps.avi
? 1:111.37 2:159.795 3:120.063 #1260 @ data/20140226_h_10fps.avi
? 1:139.257 2:156.259 3:118.994 #1261 @ data/20140226_h_10fps.avi
? 1:144.724 2:157.728 3:121.74 #1262 @ data/20140226_h_10fps.avi
? 1:143.905 2:155.377 3:119.703 #1263 @ data/20140226_h_10fps.avi
? 1:142.924 2:155.261 3:142.348 #1264 @ data/20140226_h_10fps.avi
? 1:118.217 2:152.691 3:137.534 #1265 @ data/20140226_h_10fps.avi
? 1:117.34 2:153.783 3:138.237 #1266 @ data/20140226_h_10fps.avi
? 1:141.141 2:157.54 3:132.396 #1267 @ data/20140226_h_10fps.avi
? 1:114.477 2:151.908 3:137.718 #1268 @ data/20140226_h_10fps.avi
? 1:113.289 2:156.125 3:144.95 #1269 @ data/20140226_h_10fps.avi
? 1:113.09 2:151.242 3:139.766 #1270 @ data/20140226_h_10fps.avi
? 1:98.0632 2:149.852 3:137.688 #1271 @ data/20140226_h_10fps.avi
? 1:94.3672 2:154.228 3:137.256 #1272 @ data/20140226_h_10fps.avi
? 1:123.907 2:148.569 3:131.014 #1273 @ data/20140226_h_10fps.avi
? 1:109.347 2:151.864 3:128.164 #1274 @ data/20140226_h_10fps.avi
? 1:87.1518 2:145.317 3:129.67 #1275 @ data/20140226_h_10fps.avi
? 1:85.8461 2:145.039 3:129.754 #1276 @ data/20140226_h_10fps.avi
? 1:86.6491 2:146.899 3:130.105 #1277 @ data/20140226_h_10fps.avi
? 1:84.3697 2:144.402 3:133.278 #1278 @ data/20140226_h_10fps.avi
? 1:85.4077 2:152.693 3:136.716 #1279 @ data/20140226_h_10fps.avi
? 1:141.91 2:145.521 3:139.271 #1280 @ data/20140226_h_10fps.avi
? 1:139.748 2:142.388 3:138.287 #1281 @ data/20140226_h_10fps.avi
? 1:90.0927 2:147.899 3:140.235 #1282 @ data/20140226_h_10fps.avi
? 1:87.6399 2:146.214 3:141.551 #1283 @ data/20140226_h_10fps.avi
? 1:86.7486 2:149.733 3:141.036 #1284 @ data/20140226_h_10fps.avi
? 1:86.8478 2:153.566 3:140.439 #1285 @ data/20140226_h_10fps.avi
? 1:84.9514 2:152.74 3:138.594 #1286 @ data/20140226_h_10fps.avi
? 1:86.7427 2:158.809 3:139.24 #1287 @ data/20140226_h_10fps.avi
? 1:84.0403 2:157.32 3:139.963 #1288 @ data/20140226_h_10fps.avi
? 1:85.5194 2:157.164 3:141.462 #1289 @ data/20140226_h_10fps.avi
? 1:86.9921 2:156.369 3:143.112 #1290 @ data/20140226_h_10fps.avi
? 1:90.3357 2:156.085 3:143.061 #1291 @ data/20140226_h_10fps.avi
? 1:92.1505 2:157.985 3:144.235 #1292 @ data/20140226_h_10fps.avi
? 1:91.1795 2:157.282 3:145.291 #1293 @ data/20140226_h_10fps.avi
? 1:90.7771 2:158.04 3:146.064 #1294 @ data/20140226_h_10fps.avi
? 1:89.0841 2:156.954 3:146.451 #1295 @ data/20140226_h_10fps.avi
? 1:87.5952 2:157.029 3:144.996 #1296 @ data/20140226_h_10fps.avi
? 1:89.8503 2:158.523 3:143.794 #1297 @ data/20140226_h_10fps.avi
? 1:85.6271 2:157.172 3:145.174 #1298 @ data/20140226_h_10fps.avi
? 1:86.5933 2:157.125 3:146.068 #1299 @ data/20140226_h_10fps.avi
