? 1:175 2:78 3:61
? 1:160 2:72 3:61
? 1:151 2:73 3:56
? 1:151 2:77 3:69
? 1:160 2:82 3:74
? 1:161 2:84 3:75
? 1:134 2:84 3:72
? 1:117 2:86 3:67
? 1:140 2:85 3:65
? 1:163 2:86 3:62
? 1:164 2:85 3:63
? 1:153 2:79 3:57
? 1:145 2:74 3:54
? 1:152 2:73 3:64
? 1:163 2:74 3:66
? 1:161 2:74 3:64
? 1:130 2:74 3:57
? 1:116 2:77 3:46
? 1:145 2:84 3:45
? 1:179 2:92 3:52
? 1:183 2:92 3:61
? 1:172 2:85 3:54
? 1:163 2:85 3:54
? 1:167 2:92 3:66
? 1:178 2:97 3:70
? 1:175 2:98 3:70
? 1:141 2:96 3:67
? 1:127 2:95 3:65
? 1:153 2:99 3:70
? 1:175 2:103 3:68
? 1:176 2:98 3:67
? 1:164 2:91 3:65
? 1:158 2:90 3:58
? 1:165 2:95 3:67
? 1:174 2:95 3:64
? 1:167 2:94 3:61
? 1:139 2:92 3:52
? 1:130 2:89 3:46
? 1:151 2:93 3:44
? 1:170 2:98 3:44
? 1:170 2:95 3:46
? 1:156 2:84 3:44
? 1:148 2:81 3:42
? 1:150 2:93 3:56
? 1:154 2:97 3:61
? 1:144 2:97 3:67
? 1:118 2:95 3:67
? 1:110 2:96 3:70
? 1:136 2:108 3:88
? 1:150 2:117 3:103
? 1:145 2:120 3:110
? 1:135 2:115 3:107
? 1:125 2:115 3:105
? 1:129 2:128 3:121
? 1:128 2:133 3:126
? 1:117 2:136 3:131
? 1:93 2:132 3:127
? 1:83 2:130 3:123
? 1:105 2:144 3:126
? 1:112 2:148 3:129
? 1:108 2:151 3:126
? 1:97 2:148 3:110
? 1:91 2:143 3:105
? 1:95 2:152 3:127
? 1:97 2:157 3:137
? 1:101 2:157 3:136
? 1:83 2:144 3:139
? 1:71 2:137 3:141
? 1:85 2:145 3:139
? 1:92 2:146 3:138
? 1:99 2:148 3:134
? 1:101 2:143 3:116
? 1:100 2:133 3:110
? 1:100 2:134 3:115
? 1:103 2:136 3:127
? 1:101 2:134 3:124
? 1:86 2:123 3:123
? 1:72 2:114 3:122
? 1:83 2:119 3:121
? 1:95 2:125 3:118
? 1:99 2:126 3:114
? 1:96 2:121 3:100
? 1:96 2:116 3:87
? 1:99 2:117 3:90
? 1:104 2:121 3:92
? 1:107 2:118 3:85
? 1:89 2:113 3:78
? 1:83 2:105 3:74
? 1:85 2:103 3:70
? 1:97 2:109 3:68
? 1:111 2:108 3:61
? 1:117 2:103 3:60
? 1:113 2:104 3:66
? 1:114 2:112 3:79
? 1:122 2:121 3:115
? 1:128 2:121 3:121
? 1:126 2:116 3:121
? 1:114 2:108 3:118
? 1:106 2:106 3:114
? 1:115 2:116 3:116
? 1:123 2:119 3:124
? 1:121 2:119 3:131
? 1:117 2:117 3:130
? 1:112 2:112 3:131
? 1:111 2:120 3:135
? 1:108 2:122 3:132
? 1:107 2:123 3:127
? 1:100 2:122 3:128
? 1:93 2:115 3:132
? 1:97 2:115 3:134
? 1:102 2:111 3:133
? 1:100 2:107 3:124
? 1:103 2:101 3:116
? 1:107 2:89 3:108
? 1:119 2:92 3:115
? 1:125 2:108 3:108
? 1:127 2:125 3:95
? 1:113 2:132 3:93
? 1:104 2:128 3:103
? 1:113 2:133 3:117
? 1:124 2:127 3:124
? 1:118 2:123 3:117
? 1:115 2:119 3:108
? 1:112 2:116 3:102
? 1:109 2:117 3:112
? 1:105 2:114 3:108
? 1:100 2:111 3:103
? 1:80 2:106 3:103
? 1:74 2:104 3:102
? 1:85 2:110 3:103
? 1:98 2:114 3:101
? 1:93 2:113 3:95
? 1:90 2:108 3:87
? 1:89 2:108 3:83
? 1:94 2:109 3:83
? 1:98 2:105 3:83
? 1:99 2:108 3:84
? 1:90 2:108 3:84
? 1:84 2:109 3:82
? 1:100 2:114 3:77
? 1:109 2:113 3:69
? 1:107 2:107 3:64
? 1:109 2:104 3:57
? 1:110 2:109 3:50
? 1:113 2:109 3:52
? 1:117 2:105 3:55
? 1:113 2:109 3:51
? 1:94 2:112 3:44
? 1:82 2:112 3:41
? 1:101 2:121 3:43
? 1:120 2:119 3:47
? 1:119 2:111 3:53
? 1:120 2:104 3:59
? 1:119 2:103 3:55
? 1:119 2:102 3:68
? 1:119 2:100 3:69
? 1:113 2:103 3:70
? 1:92 2:104 3:60
? 1:82 2:106 3:56
? 1:102 2:111 3:65
? 1:120 2:109 3:74
? 1:119 2:103 3:89
? 1:120 2:97 3:79
? 1:120 2:103 3:70
? 1:118 2:109 3:79
? 1:115 2:107 3:79
? 1:105 2:111 3:75
? 1:84 2:110 3:65
? 1:77 2:109 3:62
? 1:97 2:108 3:75
? 1:110 2:105 3:90
? 1:108 2:104 3:95
? 1:108 2:104 3:86
? 1:107 2:106 3:75
? 1:105 2:108 3:84
? 1:101 2:106 3:88
? 1:92 2:107 3:88
? 1:79 2:109 3:80
? 1:72 2:111 3:71
? 1:85 2:111 3:80
? 1:93 2:105 3:87
? 1:93 2:99 3:93
? 1:91 2:95 3:93
? 1:90 2:96 3:91
? 1:87 2:93 3:95
? 1:84 2:90 3:98
? 1:79 2:91 3:93
? 1:75 2:92 3:84
? 1:68 2:91 3:83
? 1:79 2:89 3:84
? 1:79 2:83 3:87
? 1:79 2:80 3:91
? 1:77 2:76 3:88
? 1:79 2:75 3:83
? 1:84 2:73 3:86
? 1:84 2:72 3:82
? 1:87 2:75 3:77
? 1:74 2:77 3:72
? 1:72 2:78 3:69
? 1:84 2:79 3:65
? 1:92 2:78 3:64
? 1:91 2:78 3:65
? 1:86 2:77 3:63
? 1:84 2:79 3:62
? 1:79 2:82 3:63
? 1:70 2:83 3:63
? 1:64 2:86 3:63
? 1:74 2:88 3:61
? 1:75 2:90 3:62
? 1:96 2:95 3:63
? 1:108 2:96 3:62
? 1:112 2:98 3:64
? 1:113 2:99 3:66
? 1:114 2:102 3:69
? 1:120 2:106 3:72
? 1:123 2:109 3:73
? 1:119 2:112 3:74
? 1:102 2:113 3:75
? 1:102 2:116 3:76
? 1:129 2:121 3:79
? 1:137 2:125 3:79
? 1:136 2:124 3:78
? 1:133 2:120 3:78
? 1:132 2:121 3:76
? 1:136 2:126 3:79
? 1:138 2:127 3:79
? 1:133 2:128 3:79
? 1:114 2:126 3:80
? 1:110 2:126 3:79
? 1:132 2:129 3:79
? 1:139 2:131 3:78
? 1:138 2:131 3:77
? 1:136 2:128 3:74
? 1:133 2:129 3:73
? 1:135 2:131 3:73
? 1:136 2:132 3:72
? 1:132 2:133 3:73
? 1:107 2:132 3:73
? 1:104 2:133 3:74
? 1:127 2:136 3:76
? 1:138 2:137 3:75
? 1:137 2:135 3:74
? 1:136 2:131 3:72
? 1:136 2:132 3:70
? 1:138 2:134 3:71
? 1:141 2:134 3:69
? 1:131 2:134 3:69
? 1:109 2:131 3:67
? 1:108 2:132 3:66
? 1:128 2:135 3:67
? 1:138 2:133 3:66
? 1:137 2:130 3:67
? 1:134 2:126 3:64
? 1:133 2:129 3:64
? 1:133 2:129 3:66
? 1:132 2:128 3:65
? 1:122 2:126 3:66
? 1:103 2:123 3:66
? 1:112 2:125 3:67
? 1:130 2:128 3:70
? 1:133 2:128 3:70
? 1:131 2:127 3:71
? 1:128 2:123 3:67
? 1:128 2:126 3:70
? 1:130 2:128 3:72
? 1:131 2:128 3:70
? 1:123 2:127 3:71
? 1:106 2:126 3:72
? 1:118 2:131 3:77
? 1:133 2:133 3:83
? 1:136 2:132 3:88
? 1:136 2:132 3:94
? 1:134 2:129 3:93
? 1:134 2:131 3:102
? 1:137 2:132 3:104
? 1:140 2:132 3:105
? 1:131 2:132 3:106
? 1:115 2:129 3:107
? 1:121 2:132 3:107
? 1:137 2:134 3:106
? 1:143 2:133 3:104
? 1:139 2:129 3:99
? 1:137 2:126 3:92
? 1:139 2:129 3:96
? 1:140 2:130 3:100
? 1:140 2:129 3:98
? 1:130 2:127 3:100
? 1:110 2:123 3:102
? 1:122 2:125 3:103
? 1:136 2:125 3:104
? 1:138 2:125 3:105
? 1:135 2:124 3:103
? 1:130 2:120 3:98
? 1:129 2:120 3:107
? 1:132 2:121 3:115
? 1:135 2:121 3:116
? 1:122 2:118 3:119
? 1:102 2:114 3:123
? 1:117 2:116 3:120
? 1:130 2:116 3:117
? 1:132 2:116 3:113
? 1:128 2:113 3:103
? 1:124 2:111 3:103
? 1:125 2:113 3:100
? 1:127 2:114 3:107
? 1:130 2:115 3:104
? 1:124 2:116 3:103
? 1:102 2:114 3:102
? 1:113 2:119 3:100
? 1:131 2:120 3:98
? 1:133 2:119 3:93
? 1:129 2:117 3:83
? 1:126 2:112 3:81
? 1:125 2:113 3:80
? 1:127 2:115 3:86
? 1:131 2:118 3:89
? 1:119 2:119 3:91
? 1:104 2:120 3:91
? 1:111 2:123 3:95
? 1:133 2:124 3:101
? 1:146 2:123 3:108
? 1:146 2:122 3:108
? 1:141 2:116 3:106
? 1:140 2:117 3:112
? 1:149 2:119 3:120
? 1:159 2:118 3:120
? 1:158 2:117 3:120
? 1:134 2:115 3:116
? 1:128 2:114 3:111
? 1:165 2:116 3:106
? 1:182 2:116 3:100
? 1:185 2:116 3:93
? 1:178 2:109 3:80
? 1:172 2:106 3:76
? 1:184 2:109 3:76
? 1:200 2:111 3:73
? 1:203 2:113 3:71
? 1:161 2:108 3:69
? 1:129 2:103 3:67
? 1:196 2:116 3:66
? 1:221 2:121 3:63
? 1:219 2:120 3:60
? 1:212 2:111 3:56
? 1:208 2:105 3:52
? 1:214 2:117 3:54
? 1:215 2:124 3:52
? 1:211 2:134 3:51
? 1:170 2:146 3:50
? 1:143 2:158 3:49
? 1:173 2:182 3:48
? 1:192 2:194 3:48
? 1:190 2:198 3:49
? 1:186 2:194 3:47
? 1:183 2:192 3:48
? 1:177 2:201 3:63
? 1:168 2:197 3:63
? 1:161 2:193 3:67
? 1:146 2:188 3:78
? 1:121 2:181 3:88
? 1:123 2:181 3:102
? 1:140 2:176 3:108
? 1:139 2:172 3:111
? 1:136 2:167 3:106
? 1:134 2:162 3:105
? 1:132 2:161 3:117
? 1:125 2:154 3:120
? 1:119 2:147 3:119
? 1:100 2:141 3:124
? 1:81 2:134 3:127
? 1:85 2:132 3:122
? 1:96 2:123 3:113
? 1:94 2:115 3:103
? 1:91 2:107 3:96
? 1:91 2:102 3:85
? 1:89 2:100 3:86
? 1:81 2:92 3:81
? 1:77 2:87 3:78
? 1:71 2:84 3:74
? 1:61 2:85 3:71
? 1:62 2:81 3:67
? 1:72 2:78 3:58
? 1:77 2:80 3:51
? 1:80 2:78 3:50
? 1:84 2:80 3:45
? 1:89 2:91 3:45
? 1:83 2:92 3:47
? 1:77 2:89 3:47
? 1:67 2:88 3:48
? 1:59 2:86 3:48
? 1:62 2:80 3:48
? 1:63 2:73 3:47
? 1:62 2:67 3:45
? 1:62 2:63 3:45
? 1:62 2:61 3:42
? 1:64 2:64 3:42
? 1:64 2:64 3:43
? 1:68 2:67 3:42
? 1:74 2:72 3:42
? 1:72 2:75 3:42
? 1:72 2:79 3:43
? 1:72 2:80 3:44
? 1:79 2:83 3:46
? 1:82 2:83 3:51
? 1:83 2:83 3:55
? 1:87 2:86 3:53
? 1:90 2:90 3:54
? 1:94 2:93 3:56
? 1:93 2:97 3:58
? 1:79 2:98 3:58
? 1:78 2:102 3:60
? 1:96 2:107 3:60
? 1:107 2:110 3:62
? 1:110 2:109 3:65
? 1:110 2:107 3:61
? 1:113 2:110 3:61
? 1:115 2:113 3:70
? 1:118 2:115 3:71
? 1:113 2:116 3:72
? 1:95 2:115 3:71
? 1:92 2:118 3:72
? 1:113 2:120 3:73
? 1:129 2:121 3:74
? 1:129 2:117 3:73
? 1:126 2:111 3:67
? 1:126 2:113 3:63
? 1:128 2:114 3:68
? 1:131 2:114 3:67
? 1:129 2:114 3:68
? 1:110 2:114 3:65
? 1:105 2:116 3:63
? 1:130 2:116 3:65
? 1:142 2:118 3:68
? 1:142 2:113 3:70
? 1:139 2:108 3:66
? 1:139 2:111 3:59
? 1:142 2:117 3:67
? 1:144 2:118 3:64
? 1:141 2:119 3:63
? 1:120 2:120 3:59
? 1:112 2:122 3:56
? 1:134 2:123 3:62
? 1:148 2:124 3:64
? 1:147 2:120 3:66
? 1:144 2:114 3:63
? 1:142 2:114 3:58
? 1:143 2:116 3:64
? 1:145 2:116 3:61
? 1:144 2:116 3:60
? 1:125 2:116 3:59
? 1:113 2:119 3:58
? 1:137 2:120 3:63
? 1:149 2:122 3:63
? 1:148 2:119 3:67
? 1:146 2:116 3:66
? 1:145 2:119 3:62
? 1:147 2:123 3:64
? 1:148 2:124 3:60
? 1:147 2:125 3:58
? 1:127 2:124 3:54
? 1:113 2:124 3:51
? 1:136 2:127 3:54
? 1:150 2:129 3:59
? 1:148 2:126 3:62
? 1:146 2:121 3:65
? 1:145 2:120 3:62
? 1:146 2:124 3:70
? 1:147 2:126 3:71
? 1:146 2:126 3:75
? 1:125 2:124 3:75
? 1:113 2:124 3:76
? 1:137 2:128 3:96
? 1:146 2:130 3:115
? 1:141 2:125 3:130
? 1:135 2:118 3:143
? 1:133 2:113 3:149
? 1:130 2:112 3:179
? 1:127 2:111 3:193
? 1:124 2:109 3:199
? 1:103 2:106 3:189
? 1:82 2:103 3:176
? 1:95 2:102 3:175
? 1:110 2:100 3:175
? 1:108 2:97 3:179
? 1:103 2:91 3:159
? 1:103 2:88 3:134
? 1:104 2:91 3:133
? 1:106 2:95 3:152
? 1:103 2:96 3:148
? 1:87 2:96 3:134
? 1:74 2:97 3:120
? 1:90 2:101 3:112
? 1:107 2:105 3:107
? 1:111 2:108 3:100
? 1:113 2:108 3:84
? 1:115 2:106 3:80
? 1:118 2:111 3:85
? 1:120 2:115 3:99
? 1:118 2:116 3:101
? 1:99 2:116 3:107
? 1:83 2:115 3:113
? 1:92 2:120 3:118
? 1:113 2:123 3:120
? 1:117 2:122 3:119
? 1:115 2:120 3:110
? 1:115 2:116 3:103
? 1:114 2:116 3:102
? 1:115 2:120 3:115
? 1:115 2:121 3:115
? 1:100 2:122 3:113
? 1:83 2:119 3:113
? 1:83 2:119 3:112
? 1:101 2:121 3:112
? 1:109 2:121 3:112
? 1:107 2:119 3:110
? 1:106 2:114 3:104
? 1:105 2:115 3:105
? 1:103 2:118 3:114
? 1:102 2:119 3:112
? 1:92 2:120 3:110
? 1:79 2:118 3:106
? 1:83 2:120 3:104
? 1:98 2:123 3:105
? 1:105 2:123 3:107
? 1:108 2:121 3:112
? 1:110 2:116 3:106
? 1:111 2:116 3:111
? 1:113 2:121 3:128
? 1:112 2:123 3:130
? 1:101 2:125 3:126
? 1:80 2:121 3:122
? 1:83 2:123 3:115
? 1:104 2:125 3:108
? 1:111 2:126 3:113
? 1:112 2:126 3:116
? 1:114 2:122 3:115
? 1:115 2:121 3:121
? 1:115 2:125 3:133
? 1:116 2:127 3:135
? 1:102 2:125 3:133
? 1:81 2:119 3:129
? 1:81 2:119 3:126
? 1:113 2:121 3:122
? 1:121 2:121 3:124
? 1:122 2:118 3:123
? 1:121 2:112 3:109
? 1:119 2:110 3:105
? 1:123 2:115 3:123
? 1:124 2:116 3:125
? 1:116 2:117 3:125
? 1:92 2:114 3:122
? 1:84 2:113 3:121
? 1:113 2:118 3:121
? 1:128 2:118 3:122
? 1:128 2:119 3:124
? 1:125 2:115 3:114
? 1:124 2:113 3:108
? 1:127 2:117 3:118
? 1:127 2:118 3:118
? 1:123 2:120 3:117
? 1:94 2:117 3:116
? 1:74 2:114 3:116
? 1:103 2:119 3:117
? 1:129 2:120 3:116
? 1:130 2:121 3:107
? 1:128 2:117 3:92
? 1:125 2:113 3:80
? 1:129 2:120 3:80
? 1:130 2:121 3:80
? 1:128 2:123 3:81
? 1:95 2:121 3:82
? 1:71 2:120 3:84
? 1:93 2:127 3:86
? 1:124 2:128 3:85
? 1:130 2:128 3:82
? 1:129 2:125 3:77
? 1:128 2:120 3:74
? 1:128 2:123 3:75
? 1:125 2:126 3:75
? 1:120 2:127 3:77
? 1:89 2:126 3:83
? 1:67 2:122 3:92
? 1:70 2:123 3:99
? 1:102 2:124 3:102
? 1:113 2:125 3:102
? 1:113 2:125 3:92
? 1:114 2:120 3:83
? 1:116 2:119 3:83
? 1:112 2:122 3:82
? 1:109 2:124 3:79
? 1:89 2:124 3:79
? 1:64 2:122 3:83
? 1:63 2:124 3:88
? 1:91 2:130 3:89
? 1:107 2:130 3:87
? 1:107 2:129 3:83
? 1:110 2:125 3:84
? 1:111 2:124 3:89
? 1:107 2:126 3:94
? 1:106 2:128 3:98
? 1:97 2:128 3:106
? 1:71 2:125 3:116
? 1:62 2:124 3:124
? 1:84 2:127 3:130
? 1:104 2:126 3:133
? 1:104 2:123 3:131
? 1:105 2:116 3:126
? 1:108 2:115 3:131
? 1:108 2:115 3:145
? 1:104 2:113 3:143
? 1:93 2:110 3:142
? 1:70 2:108 3:134
? 1:59 2:108 3:130
? 1:66 2:111 3:129
? 1:81 2:112 3:123
? 1:81 2:112 3:107
? 1:79 2:108 3:91
? 1:76 2:108 3:74
? 1:74 2:114 3:76
? 1:76 2:118 3:80
? 1:79 2:122 3:89
? 1:74 2:124 3:99
? 1:63 2:126 3:104
? 1:90 2:133 3:107
? 1:114 2:135 3:115
? 1:113 2:133 3:122
? 1:112 2:127 3:115
? 1:114 2:124 3:111
? 1:116 2:128 3:120
? 1:116 2:129 3:125
? 1:114 2:127 3:124
? 1:92 2:125 3:120
? 1:74 2:122 3:118
? 1:91 2:125 3:118
? 1:110 2:126 3:120
? 1:116 2:127 3:125
? 1:117 2:126 3:119
? 1:118 2:125 3:115
? 1:123 2:129 3:124
? 1:126 2:129 3:132
? 1:126 2:127 3:132
? 1:110 2:123 3:132
? 1:90 2:119 3:132
? 1:102 2:122 3:139
? 1:120 2:124 3:150
? 1:123 2:123 3:158
? 1:119 2:119 3:154
? 1:117 2:113 3:143
? 1:117 2:115 3:149
? 1:116 2:116 3:162
? 1:110 2:115 3:160
? 1:95 2:113 3:156
? 1:76 2:109 3:150
? 1:78 2:110 3:147
? 1:97 2:113 3:149
? 1:103 2:114 3:152
? 1:103 2:112 3:142
? 1:104 2:108 3:123
? 1:105 2:108 3:122
? 1:103 2:112 3:151
? 1:101 2:113 3:161
? 1:88 2:110 3:170
? 1:65 2:105 3:172
? 1:62 2:105 3:176
? 1:78 2:108 3:183
? 1:89 2:107 3:185
? 1:87 2:102 3:187
? 1:90 2:95 3:164
? 1:91 2:93 3:155
? 1:90 2:94 3:176
? 1:90 2:93 3:175
? 1:83 2:91 3:169
? 1:64 2:88 3:158
? 1:56 2:88 3:144
? 1:73 2:92 3:138
? 1:89 2:95 3:125
? 1:92 2:97 3:121
? 1:97 2:94 3:113
? 1:101 2:93 3:100
? 1:105 2:97 3:114
? 1:109 2:98 3:128
? 1:109 2:96 3:137
? 1:88 2:100 3:130
? 1:73 2:102 3:123
? 1:86 2:107 3:130
? 1:107 2:107 3:141
? 1:114 2:106 3:151
? 1:114 2:102 3:152
? 1:115 2:98 3:136
? 1:115 2:100 3:139
? 1:114 2:101 3:147
? 1:112 2:102 3:146
? 1:93 2:106 3:137
? 1:73 2:105 3:127
? 1:77 2:107 3:134
? 1:93 2:107 3:147
? 1:108 2:105 3:164
? 1:106 2:99 3:171
? 1:103 2:94 3:153
? 1:103 2:98 3:153
? 1:102 2:99 3:164
? 1:101 2:99 3:167
? 1:87 2:102 3:158
? 1:69 2:102 3:145
? 1:72 2:104 3:143
? 1:90 2:105 3:151
? 1:100 2:105 3:161
? 1:100 2:99 3:164
? 1:99 2:94 3:144
? 1:99 2:96 3:144
? 1:102 2:98 3:144
? 1:104 2:99 3:139
? 1:93 2:101 3:125
? 1:76 2:100 3:109
? 1:80 2:102 3:99
? 1:104 2:107 3:96
? 1:116 2:110 3:98
? 1:119 2:113 3:102
? 1:121 2:112 3:107
? 1:125 2:116 3:113
? 1:127 2:121 3:122
? 1:127 2:124 3:123
? 1:118 2:126 3:125
? 1:96 2:122 3:127
? 1:95 2:123 3:130
? 1:119 2:127 3:125
? 1:126 2:127 3:123
? 1:122 2:124 3:112
? 1:120 2:119 3:96
? 1:120 2:120 3:101
? 1:118 2:125 3:113
? 1:115 2:127 3:119
? 1:104 2:124 3:126
? 1:79 2:119 3:131
? 1:80 2:122 3:131
? 1:101 2:126 3:130
? 1:106 2:125 3:126
? 1:104 2:123 3:122
? 1:104 2:117 3:118
? 1:104 2:116 3:132
? 1:102 2:114 3:151
? 1:98 2:111 3:160
? 1:88 2:107 3:162
? 1:69 2:103 3:159
? 1:68 2:104 3:154
? 1:85 2:106 3:159
? 1:92 2:107 3:167
? 1:94 2:106 3:174
? 1:92 2:99 3:156
? 1:92 2:100 3:147
? 1:93 2:101 3:162
? 1:94 2:102 3:160
? 1:88 2:104 3:153
? 1:67 2:101 3:139
? 1:64 2:102 3:129
? 1:83 2:107 3:123
? 1:91 2:109 3:118
? 1:91 2:108 3:112
? 1:93 2:101 3:94
? 1:96 2:99 3:88
? 1:98 2:103 3:99
? 1:100 2:106 3:102
? 1:95 2:110 3:107
? 1:76 2:111 3:110
? 1:71 2:114 3:117
? 1:91 2:120 3:123
? 1:108 2:122 3:125
? 1:107 2:123 3:130
? 1:107 2:116 3:117
? 1:108 2:114 3:113
? 1:108 2:117 3:137
? 1:103 2:116 3:138
? 1:89 2:114 3:138
? 1:67 2:112 3:134
? 1:61 2:112 3:123
? 1:81 2:116 3:112
? 1:100 2:119 3:115
? 1:102 2:119 3:122
? 1:105 2:115 3:118
? 1:109 2:112 3:106
? 1:107 2:115 3:117
? 1:106 2:116 3:118
? 1:102 2:118 3:122
? 1:84 2:117 3:116
? 1:78 2:116 3:107
? 1:92 2:120 3:115
? 1:103 2:122 3:121
? 1:106 2:121 3:128
? 1:108 2:116 3:119
? 1:111 2:114 3:109
? 1:114 2:117 3:117
? 1:116 2:118 3:116
? 1:114 2:119 3:116
? 1:91 2:118 3:107
? 1:80 2:118 3:103
? 1:106 2:124 3:115
? 1:124 2:124 3:130
? 1:126 2:122 3:145
? 1:123 2:116 3:149
? 1:121 2:111 3:156
? 1:121 2:113 3:176
? 1:119 2:112 3:185
? 1:117 2:110 3:182
? 1:92 2:105 3:168
? 1:77 2:102 3:158
? 1:95 2:107 3:158
? 1:113 2:108 3:157
? 1:116 2:110 3:158
? 1:112 2:105 3:136
? 1:110 2:101 3:127
? 1:112 2:104 3:140
? 1:112 2:105 3:155
? 1:110 2:107 3:155
? 1:87 2:104 3:148
? 1:70 2:101 3:138
? 1:88 2:109 3:140
? 1:107 2:110 3:149
? 1:116 2:111 3:160
? 1:111 2:106 3:168
? 1:109 2:100 3:171
? 1:109 2:102 3:175
? 1:108 2:104 3:180
? 1:105 2:103 3:184
? 1:102 2:97 3:178
? 1:101 2:95 3:172
? 1:99 2:98 3:173
? 1:99 2:99 3:171
? 1:98 2:101 3:173
? 1:97 2:99 3:173
? 1:97 2:97 3:170
? 1:95 2:98 3:164
? 1:90 2:101 3:166
? 1:89 2:101 3:164
? 1:87 2:96 3:152
? 1:88 2:96 3:136
? 1:86 2:101 3:127
? 1:87 2:104 3:120
? 1:87 2:106 3:114
? 1:90 2:105 3:113
? 1:97 2:106 3:113
? 1:99 2:111 3:113
? 1:102 2:114 3:115
? 1:101 2:111 3:117
? 1:99 2:107 3:120
? 1:100 2:106 3:128
? 1:96 2:110 3:135
? 1:93 2:111 3:137
? 1:92 2:111 3:138
? 1:95 2:107 3:137
? 1:99 2:104 3:133
? 1:101 2:106 3:125
? 1:101 2:109 3:120
? 1:101 2:110 3:117
? 1:101 2:108 3:113
? 1:103 2:108 3:115
? 1:104 2:113 3:120
? 1:102 2:115 3:122
? 1:102 2:115 3:127
? 1:105 2:112 3:135
? 1:110 2:109 3:142
? 1:115 2:112 3:146
? 1:119 2:112 3:150
? 1:118 2:109 3:153
? 1:115 2:106 3:146
? 1:115 2:103 3:135
? 1:116 2:107 3:134
? 1:116 2:110 3:133
? 1:116 2:111 3:134
? 1:114 2:108 3:131
? 1:115 2:105 3:122
? 1:117 2:109 3:111
? 1:119 2:109 3:105
? 1:120 2:108 3:99
? 1:120 2:106 3:90
? 1:121 2:105 3:85
? 1:125 2:113 3:87
? 1:126 2:117 3:89
? 1:125 2:116 3:91
? 1:125 2:114 3:99
? 1:125 2:110 3:99
? 1:126 2:113 3:99
? 1:126 2:115 3:100
? 1:127 2:116 3:100
? 1:127 2:115 3:100
? 1:125 2:113 3:102
? 1:124 2:114 3:104
? 1:123 2:118 3:107
? 1:119 2:120 3:108
? 1:116 2:120 3:108
? 1:111 2:117 3:108
? 1:104 2:118 3:107
? 1:95 2:122 3:107
? 1:115 2:123 3:106
? 1:136 2:122 3:107
? 1:143 2:121 3:108
? 1:143 2:122 3:108
? 1:146 2:128 3:109
? 1:143 2:128 3:108
? 1:140 2:126 3:105
? 1:138 2:122 3:105
? 1:137 2:122 3:105
? 1:143 2:127 3:106
? 1:147 2:129 3:106
? 1:145 2:126 3:103
? 1:141 2:122 3:99
? 1:140 2:123 3:98
? 1:145 2:129 3:99
? 1:144 2:131 3:97
? 1:141 2:128 3:92
? 1:138 2:125 3:91
? 1:137 2:124 3:92
? 1:141 2:127 3:90
? 1:143 2:126 3:87
? 1:142 2:123 3:83
? 1:143 2:125 3:76
? 1:142 2:126 3:71
? 1:147 2:128 3:66
? 1:147 2:129 3:65
? 1:147 2:126 3:62
? 1:145 2:123 3:61
? 1:142 2:120 3:61
? 1:144 2:121 3:60
? 1:145 2:117 3:57
? 1:145 2:112 3:56
? 1:143 2:112 3:58
? 1:140 2:110 3:58
? 1:141 2:113 3:58
? 1:140 2:112 3:54
? 1:140 2:111 3:50
? 1:137 2:108 3:44
? 1:137 2:106 3:41
? 1:139 2:108 3:40
? 1:141 2:107 3:41
? 1:144 2:105 3:42
? 1:146 2:109 3:44
? 1:147 2:113 3:46
? 1:151 2:121 3:49
? 1:151 2:124 3:56
? 1:151 2:125 3:60
? 1:148 2:123 3:62
? 1:145 2:120 3:59
? 1:144 2:122 3:55
? 1:145 2:121 3:53
? 1:144 2:119 3:51
? 1:143 2:119 3:48
? 1:141 2:119 3:45
? 1:141 2:125 3:47
? 1:141 2:126 3:50
? 1:139 2:127 3:54
? 1:138 2:126 3:58
? 1:136 2:125 3:64
? 1:135 2:128 3:69
? 1:135 2:128 3:67
? 1:133 2:125 3:62
? 1:133 2:124 3:61
? 1:131 2:123 3:64
? 1:132 2:125 3:66
? 1:132 2:127 3:70
? 1:132 2:128 3:71
? 1:130 2:127 3:69
? 1:128 2:125 3:68
? 1:126 2:125 3:68
? 1:129 2:125 3:66
? 1:130 2:124 3:65
? 1:130 2:124 3:67
? 1:128 2:123 3:68
? 1:127 2:125 3:73
? 1:128 2:127 3:76
? 1:127 2:128 3:77
? 1:125 2:127 3:77
? 1:123 2:125 3:80
? 1:122 2:125 3:84
? 1:125 2:129 3:82
? 1:127 2:129 3:78
? 1:128 2:130 3:77
? 1:127 2:128 3:78
? 1:125 2:128 3:82
? 1:128 2:133 3:80
? 1:128 2:136 3:80
? 1:129 2:138 3:77
? 1:128 2:137 3:78
? 1:128 2:137 3:83
? 1:128 2:139 3:80
? 1:129 2:135 3:73
? 1:132 2:131 3:72
? 1:132 2:130 3:76
? 1:133 2:130 3:86
? 1:140 2:133 3:88
? 1:140 2:133 3:87
? 1:142 2:133 3:81
? 1:141 2:132 3:79
? 1:139 2:129 3:79
? 1:139 2:131 3:78
? 1:137 2:128 3:74
? 1:136 2:125 3:72
? 1:135 2:125 3:73
? 1:136 2:126 3:74
? 1:135 2:129 3:72
? 1:135 2:130 3:67
? 1:134 2:129 3:61
? 1:131 2:126 3:56
